longitude,latitude,light_intensity,year,normalized_light_intensity,country
121.0166690748,14.508332849400002,64.639275,2021,0.3670033971769394,Philippines
121.000002408,14.504166182700002,66.71339,2021,0.3785125534405309,Philippines
121.0041690747,14.504166182700002,84.363495,2021,0.4764520681317591,Philippines
121.0083357414,14.504166182700002,69.88013,2021,0.3960846290034411,Philippines
120.541669071,14.424999515400003,61.044376,2021,0.3470554895908949,Philippines
121.041669075,13.758332843400002,69.19824,2021,0.392300856857451,Philippines
121.0458357417,13.758332843400002,55.69776,2021,0.3173873954758539,Philippines
121.041669075,13.754166176700004,55.951023,2021,0.3187927386910498,Philippines
121.0541690751,13.683332842800002,76.32737,2021,0.4318600284527857,Philippines
121.0583357418,13.683332842800002,57.00181,2021,0.3246235011042961,Philippines
121.0541690751,13.679166176100004,110.21462,2021,0.6198986162810352,Philippines
121.0583357418,13.679166176100004,70.54459,2021,0.3997716829859377,Philippines
121.0541690751,13.674999509400005,85.41672,2021,0.482296358880209,Philippines
121.0583357418,13.674999509400005,58.432457,2021,0.3325620869016306,Philippines
123.3875024271,12.470832833100005,79.10761,2021,0.4472874356169437,Philippines
123.3916690938,12.470832833100005,65.15728,2021,0.3698777799813267,Philippines
124.4375024355,10.891666153800005,54.379196,2021,0.3100707524162617,Philippines
123.9208357647,10.312499482500002,63.946327,2021,0.3631582647640581,Philippines
123.9250024314,10.312499482500002,60.040497,2021,0.3414850172300384,Philippines
123.9208357647,10.308332815800002,81.17437,2021,0.4587557793680569,Philippines
124.0166690988,10.308332815800002,57.74076,2021,0.3287238962226868,Philippines
123.9000024312,10.291666149000005,54.495144,2021,0.3107141418379914,Philippines
124.6625024373,8.495832801300002,57.35899,2021,0.3266054743479348,Philippines
122.0750024166,6.904166121900003,63.893913,2021,0.3628674222040266,Philippines
121.7416690806,25.1291662677,76.657364,2020,0.3029270093887682,Taiwan
121.2416690766,25.0999996008,93.18375,2020,0.3682343513811749,Taiwan
121.2375024099,25.0958329341,111.68574,2020,0.4413486903824598,Taiwan
121.2416690766,25.0958329341,107.22641,2020,0.4237267499674775,Taiwan
121.2458357433,25.0916662674,80.69616,2020,0.318887125025034,Taiwan
121.25000241,25.0916662674,78.854836,2020,0.3116107624744542,Taiwan
121.2416690766,25.0874996007,104.51964,2020,0.4130304032837689,Taiwan
121.2458357433,25.0874996007,83.91827,2020,0.3316199414863676,Taiwan
121.2333357432,25.083332934,98.05579,2020,0.387487198463452,Taiwan
121.2375024099,25.083332934,153.41997,2020,0.6062699037318129,Taiwan
121.2416690766,25.083332934,149.12463,2020,0.5892960028224631,Taiwan
121.2458357433,25.083332934,79.66677,2020,0.314819283164535,Taiwan
121.5541690791,25.083332934,76.1951,2020,0.301100280112399,Taiwan
121.2291690765,25.0791662673,76.12902,2020,0.3008391516866888,Taiwan
121.2333357432,25.0791662673,175.68236,2020,0.6942442205182134,Taiwan
121.2375024099,25.0791662673,253.05556,2020,1.0,Taiwan
121.2416690766,25.0791662673,209.39445,2020,0.8274643323387164,Taiwan
121.2458357433,25.0791662673,82.16346,2020,0.3246854564270391,Taiwan
121.2291690765,25.0749996006,85.539566,2020,0.3380268190906376,Taiwan
121.2333357432,25.0749996006,162.53876,2020,0.642304638554474,Taiwan
121.2375024099,25.0749996006,181.09299,2020,0.7156254144346798,Taiwan
121.2416690766,25.0749996006,137.12793,2020,0.541888627145754,Taiwan
121.2291690765,25.0708329339,76.30169,2020,0.3015214919601054,Taiwan
121.2333357432,25.0708329339,111.990364,2020,0.4425524734568171,Taiwan
121.5875024127,25.0624996005,78.24193,2020,0.3091887410021736,Taiwan
121.4875024119,25.0583329338,77.765274,2020,0.3073051388398658,Taiwan
121.5250024122,25.0583329338,77.15659,2020,0.3048998014507169,Taiwan
121.5791690793,25.0583329338,78.054115,2020,0.3084465522116961,Taiwan
121.583335746,25.0583329338,77.56042,2020,0.3064956170099562,Taiwan
121.5125024121,25.0541662671,105.875374,2020,0.4183878591721122,Taiwan
121.5166690788,25.0541662671,96.37115,2020,0.3808300042883863,Taiwan
121.5208357455,25.0541662671,81.08214,2020,0.32041240271504,Taiwan
121.5250024122,25.0541662671,80.19254,2020,0.3168969691873199,Taiwan
121.5750024126,25.0541662671,77.793625,2020,0.3074171735250551,Taiwan
121.5791690793,25.0541662671,81.05147,2020,0.3202912040344025,Taiwan
121.5083357454,25.0499996004,89.96694,2020,0.3555224789370365,Taiwan
121.5125024121,25.0499996004,104.29019,2020,0.4121236854072678,Taiwan
121.5166690788,25.0499996004,99.37458,2020,0.3926986626968401,Taiwan
121.5208357455,25.0499996004,88.76968,2020,0.3507912649696375,Taiwan
121.5250024122,25.0499996004,88.69477,2020,0.3504952430209397,Taiwan
121.5291690789,25.0499996004,85.03922,2020,0.3360496011231683,Taiwan
121.5333357456,25.0499996004,79.06028,2020,0.3124226158081648,Taiwan
121.5708357459,25.0499996004,79.92385,2020,0.3158351865495467,Taiwan
121.5750024126,25.0499996004,81.18106,2020,0.3208033050133338,Taiwan
121.5041690787,25.0458329337,76.34218,2020,0.3016814963480747,Taiwan
121.5083357454,25.0458329337,99.01277,2020,0.3912688976286472,Taiwan
121.5125024121,25.0458329337,92.94989,2020,0.3673102065016868,Taiwan
121.5166690788,25.0458329337,89.67272,2020,0.3543598093636038,Taiwan
121.5208357455,25.0458329337,81.07576,2020,0.3203871908603786,Taiwan
121.5250024122,25.0458329337,80.08127,2020,0.3164572633772599,Taiwan
121.5291690789,25.0458329337,76.036804,2020,0.3004747415942965,Taiwan
121.5041690787,25.041666267,83.10984,2020,0.3284252675578438,Taiwan
121.5083357454,25.041666267,103.55561,2020,0.4092208446240027,Taiwan
121.5125024121,25.041666267,86.74808,2020,0.3428025055051151,Taiwan
121.5666690792,25.041666267,88.111534,2020,0.3481904685279391,Taiwan
121.5083357454,25.0374996003,76.37572,2020,0.3018140364116086,Taiwan
121.5625024125,25.0374996003,91.345215,2020,0.3609690101256814,Taiwan
121.5666690792,25.0374996003,135.10722,2020,0.5339033846954401,Taiwan
121.5708357459,25.0374996003,108.5938,2020,0.4291302668868449,Taiwan
121.5666690792,25.0333329336,130.7908,2020,0.516846181921472,Taiwan
121.5708357459,25.0333329336,100.11513,2020,0.3956250951372101,Taiwan
121.4416690782,24.9833329332,79.40054,2020,0.3137672217121015,Taiwan
121.2208357431,24.9624995997,84.615204,2020,0.3343740165203246,Taiwan
121.2166690764,24.958332933,83.84925,2020,0.3313471950586661,Taiwan
121.2208357431,24.958332933,96.31096,2020,0.3805921513836723,Taiwan
121.2250024098,24.958332933,84.553734,2020,0.334131105437873,Taiwan
121.2208357431,24.9541662663,82.0965,2020,0.3244208505041343,Taiwan
121.2250024098,24.9541662663,81.36454,2020,0.3215283631784261,Taiwan
120.6333357384,24.1749995934,77.54918,2020,0.3064511998866968,Taiwan
120.6375024051,24.1749995934,77.54421,2020,0.3064315599309495,Taiwan
120.6375024051,24.1708329267,82.23812,2020,0.3249804904503975,Taiwan
120.6375024051,24.16666626,78.76162,2020,0.3112424006807042,Taiwan
120.6750024054,24.1458329265,76.73783,2020,0.3032449869902088,Taiwan
120.6791690721,24.1458329265,82.25545,2020,0.3250489734349246,Taiwan
120.6833357388,24.1416662598,79.97292,2020,0.316029096535164,Taiwan
120.6875024055,24.1416662598,82.62396,2020,0.3265052149022135,Taiwan
120.6833357388,24.1374995931,79.781425,2020,0.3152723654836906,Taiwan
120.6875024055,24.1374995931,87.70569,2020,0.3465866942421656,Taiwan
120.6916690722,24.1374995931,78.06185,2020,0.3084771186216971,Taiwan
120.6875024055,24.1333329264,77.25704,2020,0.3052967498520878,Taiwan
120.5125024041,23.9249995914,77.932976,2020,0.3079678470609379,Taiwan
120.5083357374,23.9208329247,83.094154,2020,0.3283632811703485,Taiwan
120.5125024041,23.9208329247,87.51717,2020,0.345841719502231,Taiwan
120.5083357374,23.916666258,90.302925,2020,0.3568501913176695,Taiwan
120.5125024041,23.916666258,98.75406,2020,0.3902465529704227,Taiwan
120.5166690708,23.916666258,88.776085,2020,0.3508165756168329,Taiwan
120.5208357375,23.916666258,83.48312,2020,0.3299003586406084,Taiwan
120.5083357374,23.9124995913,92.58978,2020,0.3658871593258018,Taiwan
120.5125024041,23.9124995913,108.12863,2020,0.4272920539663305,Taiwan
120.5166690708,23.9124995913,101.5087,2020,0.4011320675981195,Taiwan
120.5208357375,23.9124995913,95.43274,2020,0.3771216882174017,Taiwan
120.5250024042,23.9124995913,87.29735,2020,0.3449730565098036,Taiwan
120.5125024041,23.9083329246,89.31117,2020,0.3529310717377638,Taiwan
120.5166690708,23.9083329246,88.74579,2020,0.3506968588242044,Taiwan
120.4083357366,23.9041662579,77.60828,2020,0.3066847454369308,Taiwan
120.4125024033,23.9041662579,81.98936,2020,0.3239974652206812,Taiwan
120.4083357366,23.8999995912,78.03517,2020,0.3083716872294764,Taiwan
120.4125024033,23.8999995912,78.988914,2020,0.3121405986890783,Taiwan
120.1916690682,23.0249995842,78.27445,2020,0.3093172503303227,Taiwan
120.2000024016,23.0124995841,76.581535,2020,0.3026273558265228,Taiwan
120.2041690683,23.0124995841,76.55958,2020,0.3025405962232167,Taiwan
120.1833357348,23.0041662507,84.54692,2020,0.3341041785448223,Taiwan
120.1875024015,23.0041662507,91.55555,2020,0.361800191230732,Taiwan
120.1916690682,23.0041662507,80.925575,2020,0.3197937045919876,Taiwan
120.1958357349,23.0041662507,83.597305,2020,0.3303515836601258,Taiwan
120.2000024016,23.0041662507,84.518776,2020,0.333992961861814,Taiwan
120.2041690683,23.0041662507,80.25739,2020,0.3171532370203602,Taiwan
120.208335735,23.0041662507,79.037994,2020,0.3123345481917093,Taiwan
120.1791690681,22.999999584,76.72214,2020,0.303182984795908,Taiwan
120.1833357348,22.999999584,96.191734,2020,0.3801210058376112,Taiwan
120.1875024015,22.999999584,99.34928,2020,0.3925986846524928,Taiwan
120.1916690682,22.999999584,92.133865,2020,0.364085519401352,Taiwan
120.1958357349,22.999999584,99.36676,2020,0.3926677603922237,Taiwan
120.2000024016,22.999999584,106.240005,2020,0.4198287719898349,Taiwan
120.2041690683,22.999999584,98.176636,2020,0.3879647457657124,Taiwan
120.208335735,22.999999584,91.91967,2020,0.363239084729061,Taiwan
120.2125024017,22.999999584,81.84573,2020,0.3234298823546892,Taiwan
120.1791690681,22.9958329173,81.550835,2020,0.32226454538284,Taiwan
120.1833357348,22.9958329173,92.06187,2020,0.3638010166621116,Taiwan
120.1875024015,22.9958329173,101.24294,2020,0.400081863445324,Taiwan
120.1916690682,22.9958329173,103.04482,2020,0.4072023550875546,Taiwan
120.1958357349,22.9958329173,116.420815,2020,0.4600602926882934,Taiwan
120.2000024016,22.9958329173,117.0499,2020,0.4625462487368386,Taiwan
120.2041690683,22.9958329173,106.686386,2020,0.4215927363935414,Taiwan
120.208335735,22.9958329173,98.327126,2020,0.3885594373030175,Taiwan
120.2125024017,22.9958329173,87.54268,2020,0.3459425274038634,Taiwan
120.2166690684,22.9958329173,76.23566,2020,0.3012605611194632,Taiwan
120.2333357352,22.9958329173,76.86219,2020,0.3037364205710398,Taiwan
120.1791690681,22.9916662506,75.94911,2020,0.3001282010954432,Taiwan
120.1833357348,22.9916662506,77.54235,2020,0.3064242097664243,Taiwan
120.1875024015,22.9916662506,87.77801,2020,0.3468724812843471,Taiwan
120.1916690682,22.9916662506,105.92178,2020,0.4185712418253129,Taiwan
120.1958357349,22.9916662506,125.311264,2020,0.4951926920712589,Taiwan
120.2000024016,22.9916662506,119.23233,2020,0.4711705603307036,Taiwan
120.2041690683,22.9916662506,98.10897,2020,0.3876973499416491,Taiwan
120.208335735,22.9916662506,91.51091,2020,0.3616237872821288,Taiwan
120.2125024017,22.9916662506,87.41272,2020,0.3454289642954298,Taiwan
120.2333357352,22.9916662506,76.587845,2020,0.3026522910620893,Taiwan
120.1875024015,22.9874995839,81.581215,2020,0.3223845980700839,Taiwan
120.1916690682,22.9874995839,94.605934,2020,0.3738543978247307,Taiwan
120.1958357349,22.9874995839,107.52309,2020,0.4248991407262499,Taiwan
120.2000024016,22.9874995839,101.63589,2020,0.4016346844937926,Taiwan
120.2041690683,22.9874995839,77.58862,2020,0.3066070549882405,Taiwan
120.208335735,22.9874995839,79.65081,2020,0.3147562140108678,Taiwan
120.2125024017,22.9874995839,83.589165,2020,0.3303194168110749,Taiwan
120.2166690684,22.9874995839,76.508736,2020,0.302339675919391,Taiwan
120.1875024015,22.9833329172,81.38965,2020,0.3216275903995154,Taiwan
120.1916690682,22.9833329172,84.80771,2020,0.3351347427418706,Taiwan
120.1958357349,22.9833329172,88.52354,2020,0.349818593197478,Taiwan
120.2000024016,22.9833329172,80.39237,2020,0.317686637669609,Taiwan
120.2125024017,22.9833329172,80.207924,2020,0.3169577621610053,Taiwan
120.2166690684,22.9833329172,78.79792,2020,0.3113858474399851,Taiwan
120.2208357351,22.9833329172,76.13089,2020,0.3008465413682275,Taiwan
120.2250024018,22.9833329172,76.98609,2020,0.3042260363692463,Taiwan
120.2291690685,22.9833329172,76.26469,2020,0.3013752790098743,Taiwan
120.1875024015,22.9791662505,76.892136,2020,0.3038547582198944,Taiwan
120.1916690682,22.9791662505,81.13577,2020,0.3206243324588481,Taiwan
120.1958357349,22.9791662505,85.02624,2020,0.3359983080395467,Taiwan
120.2000024016,22.9791662505,81.21068,2020,0.3209203544075459,Taiwan
120.2250024018,22.9791662505,81.09962,2020,0.3204814784547709,Taiwan
120.2291690685,22.9791662505,81.437965,2020,0.3218185168506078,Taiwan
120.2250024018,22.9749995838,77.7048,2020,0.3070661636519664,Taiwan
120.1875024015,22.9624995837,77.7488,2020,0.3072400385117007,Taiwan
120.3375024027,22.7041662483,82.321045,2020,0.3253081852854764,Taiwan
120.333335736,22.6999995816,97.01586,2020,0.383377705670644,Taiwan
120.3375024027,22.6999995816,131.1499,2020,0.5182652378789859,Taiwan
120.3416690694,22.6999995816,90.81672,2020,0.3588805557166971,Taiwan
120.3375024027,22.6958329149,102.74331,2020,0.4060108776112249,Taiwan
120.3000024024,22.6374995811,81.33296,2020,0.3214035684495531,Taiwan
120.3041690691,22.6374995811,84.53976,2020,0.3340758843631019,Taiwan
120.2958357357,22.6333329144,89.11651,2020,0.3521618335514936,Taiwan
120.3000024024,22.6333329144,100.687996,2020,0.3978888904871325,Taiwan
120.3041690691,22.6333329144,98.14555,2020,0.3878419031773101,Taiwan
120.291669069,22.6291662477,80.35346,2020,0.3175328769697847,Taiwan
120.2958357357,22.6291662477,100.60245,2020,0.3975508382427953,Taiwan
120.3000024024,22.6291662477,99.863335,2020,0.3946300764938735,Taiwan
120.3041690691,22.6291662477,90.53647,2020,0.35777309141123,Taiwan
120.3083357358,22.6291662477,75.96518,2020,0.3001917049362598,Taiwan
120.2958357357,22.624999581,88.1987,2020,0.3485349225284755,Taiwan
120.3000024024,22.624999581,89.87422,2020,0.3551560771871599,Taiwan
120.3041690691,22.624999581,83.519005,2020,0.3300421654438258,Taiwan
120.3000024024,22.6208329143,88.072136,2020,0.3480347793978524,Taiwan
120.3041690691,22.6208329143,82.67846,2020,0.3267205826262027,Taiwan
120.3041690691,22.6166662476,91.165985,2020,0.360260746691359,Taiwan
120.3041690691,22.6124995809,92.119934,2020,0.3640304682497393,Taiwan
120.3083357358,22.6124995809,82.933426,2020,0.3277281321145443,Taiwan
120.3041690691,22.5708329139,83.95886,2020,0.3317803410444725,Taiwan
120.3375024027,22.5708329139,77.78495,2020,0.3073828925157779,Taiwan
120.3416690694,22.5708329139,95.64747,2020,0.3779702370499189,Taiwan
120.3458357361,22.5708329139,85.73268,2020,0.338789947946609,Taiwan
120.3041690691,22.5666662472,91.07763,2020,0.3599115941179083,Taiwan
120.3083357358,22.5666662472,91.61059,2020,0.3620176928734543,Taiwan
120.3416690694,22.5666662472,81.155396,2020,0.3207018885496924,Taiwan
120.3458357361,22.5666662472,79.14971,2020,0.3127760164605749,Taiwan
120.3083357358,22.5624995805,87.407364,2020,0.3454077989829585,Taiwan
120.3125024025,22.5624995805,83.60056,2020,0.3303644464480448,Taiwan
120.3125024025,22.5583329138,120.031784,2020,0.4743297637878417,Taiwan
120.3166690692,22.5583329138,136.31555,2020,0.5386783439968676,Taiwan
120.3166690692,22.5541662471,95.63694,2020,0.3779286256346234,Taiwan
120.3250024026,22.5458329137,102.396385,2020,0.4046399336177398,Taiwan
120.3291690693,22.5458329137,86.680786,2020,0.3425365797139568,Taiwan
120.3541690695,22.5458329137,78.41101,2020,0.3098568946677164,Taiwan
120.3250024026,22.541666247,105.127495,2020,0.4154324647124923,Taiwan
120.3291690693,22.541666247,105.60461,2020,0.4173178807057232,Taiwan
120.3458357361,22.541666247,76.33833,2020,0.3016662822978479,Taiwan
120.3500024028,22.541666247,88.79805,2020,0.3509033747371525,Taiwan
120.3541690695,22.541666247,92.57395,2020,0.365824603893311,Taiwan
120.3583357362,22.541666247,82.302605,2020,0.3252353159124423,Taiwan
120.3291690693,22.5374995803,96.1077,2020,0.3797889285657267,Taiwan
120.333335736,22.5374995803,82.25648,2020,0.325053043687323,Taiwan
120.3458357361,22.5374995803,79.969345,2020,0.3160149692028106,Taiwan
120.3500024028,22.5374995803,77.78525,2020,0.3073840780261852,Taiwan
120.3541690695,22.5374995803,82.98601,2020,0.3279359283787322,Taiwan
120.3583357362,22.5374995803,91.37897,2020,0.3611023998050072,Taiwan
120.3625024029,22.5374995803,76.96516,2020,0.3041433272598318,Taiwan
120.3416690694,22.5333329136,79.745186,2020,0.3151291597781925,Taiwan
120.3458357361,22.5333329136,81.96719,2020,0.3239098560015832,Taiwan
120.3583357362,22.5333329136,78.2074,2020,0.3090522887542957,Taiwan
120.3625024029,22.5333329136,81.77213,2020,0.3231390371347699,Taiwan
120.3583357362,22.5291662469,82.571175,2020,0.3262966243460526,Taiwan
120.3625024029,22.5291662469,76.18376,2020,0.3010554678190039,Taiwan
120.4083357366,22.49999958,76.22628,2020,0.3012234941607289,Taiwan
120.4125024033,22.49999958,81.68205,2020,0.3227830678764774,Taiwan
120.4083357366,22.4958329133,82.920166,2020,0.3276757325545425,Taiwan
120.4125024033,22.4958329133,98.05473,2020,0.387483009660013,Taiwan
120.4083357366,22.4916662466,84.38719,2020,0.333472973286973,Taiwan
120.4125024033,22.4916662466,86.43873,2020,0.3415800466901419,Taiwan
121.750002414,25.1499996012,83.59785,2021,0.3245135073875497,Taiwan
121.2416690766,25.0999996008,84.035095,2021,0.3262108226718264,Taiwan
121.2375024099,25.0958329341,99.60903,2021,0.3866663519788088,Taiwan
121.2416690766,25.0958329341,115.25821,2021,0.4474139703630029,Taiwan
121.2458357433,25.0958329341,82.59648,2021,0.3206263489152604,Taiwan
121.2416690766,25.0916662674,82.70239,2021,0.3210374746268357,Taiwan
121.2458357433,25.0916662674,86.20393,2021,0.3346298938895058,Taiwan
121.25000241,25.0916662674,83.00973,2021,0.3222305194403146,Taiwan
121.2416690766,25.0874996007,112.483055,2021,0.4366412617037,Taiwan
121.2458357433,25.0874996007,88.70336,2021,0.3443322821180268,Taiwan
121.2333357432,25.083332934,117.625626,2021,0.4566039013194258,Taiwan
121.2375024099,25.083332934,216.55983,2021,0.8406506865015251,Taiwan
121.2416690766,25.083332934,191.10382,2021,0.7418345197078511,Taiwan
121.2458357433,25.083332934,91.142525,2021,0.3538007312377942,Taiwan
121.5541690791,25.083332934,81.63471,2021,0.316892911320871,Taiwan
121.5583357458,25.083332934,81.29353,2021,0.315568505029914,Taiwan
121.2291690765,25.0791662673,99.377426,2021,0.3857673022261539,Taiwan
121.2333357432,25.0791662673,195.83171,2021,0.7601874338849802,Taiwan
121.2375024099,25.0791662673,257.60977,2021,1.0,Taiwan
121.2416690766,25.0791662673,219.42119,2021,0.8517580292082865,Taiwan
121.2458357433,25.0791662673,86.47675,2021,0.3356889375740678,Taiwan
121.2291690765,25.0749996006,112.65082,2021,0.437292498650187,Taiwan
121.2333357432,25.0749996006,189.42072,2021,0.7353009942130687,Taiwan
121.2375024099,25.0749996006,196.1805,2021,0.7615413809810085,Taiwan
121.2416690766,25.0749996006,138.47475,2021,0.537536872145804,Taiwan
121.2333357432,25.0708329339,89.76592,2021,0.3484569704013943,Taiwan
121.4833357452,25.0624996005,81.12003,2021,0.3148950057290141,Taiwan
121.4833357452,25.0583329338,85.00741,2021,0.3299851942727171,Taiwan
121.4875024119,25.0583329338,87.850525,2021,0.3410217128022745,Taiwan
121.4916690786,25.0583329338,81.073975,2021,0.3147162275716483,Taiwan
121.4791690785,25.0541662671,77.930504,2021,0.3025137750016235,Taiwan
121.4833357452,25.0541662671,84.01183,2021,0.3261205116560602,Taiwan
121.4875024119,25.0541662671,90.77469,2021,0.352372854492281,Taiwan
121.4916690786,25.0541662671,78.02513,2021,0.302881098026678,Taiwan
121.5125024121,25.0541662671,82.81614,2021,0.321479033966763,Taiwan
121.5166690788,25.0541662671,83.00667,2021,0.3222186410088405,Taiwan
121.5208357455,25.0541662671,80.78739,2021,0.3136037503546546,Taiwan
121.5250024122,25.0541662671,78.30575,2021,0.3039704200659781,Taiwan
121.5750024126,25.0541662671,77.74368,2021,0.3017885540598867,Taiwan
121.5791690793,25.0541662671,77.48663,2021,0.3007907269976601,Taiwan
121.5083357454,25.0499996004,84.66217,2021,0.328645027709935,Taiwan
121.5125024121,25.0499996004,95.2483,2021,0.3697386943049559,Taiwan
121.5166690788,25.0499996004,96.57317,2021,0.3748816281307964,Taiwan
121.5208357455,25.0499996004,92.167915,2021,0.3577811315153147,Taiwan
121.5250024122,25.0499996004,87.36091,2021,0.3391211055388155,Taiwan
121.5291690789,25.0499996004,86.2522,2021,0.334817270323249,Taiwan
121.5333357456,25.0499996004,80.91562,2021,0.3141015187428644,Taiwan
121.5708357459,25.0499996004,78.4291,2021,0.304449245073275,Taiwan
121.5750024126,25.0499996004,78.54112,2021,0.3048840888293949,Taiwan
121.5791690793,25.0499996004,79.288414,2021,0.3077849648326614,Taiwan
121.5083357454,25.0458329337,98.52784,2021,0.382469345009702,Taiwan
121.5125024121,25.0458329337,95.56883,2021,0.3709829405926646,Taiwan
121.5166690788,25.0458329337,88.338165,2021,0.3429146534310403,Taiwan
121.5208357455,25.0458329337,83.56456,2021,0.3243842809222647,Taiwan
121.5083357454,25.041666267,97.7362,2021,0.3793963249142297,Taiwan
121.5125024121,25.041666267,87.64501,2021,0.340223936382537,Taiwan
121.5666690792,25.0374996003,108.98339,2021,0.4230561208916882,Taiwan
121.5708357459,25.0374996003,88.48587,2021,0.343488020660086,Taiwan
121.5666690792,25.0333329336,101.058014,2021,0.3922910765379744,Taiwan
121.5708357459,25.0333329336,91.79657,2021,0.3563396295101695,Taiwan
121.2208357431,24.9624995997,79.68389,2021,0.3093201395273168,Taiwan
121.2208357431,24.958332933,90.60532,2021,0.3517153871920307,Taiwan
121.2250024098,24.958332933,86.341125,2021,0.3351624629764624,Taiwan
121.2208357431,24.9541662663,78.29763,2021,0.3039388995223279,Taiwan
121.2250024098,24.9541662663,82.93485,2021,0.3219398472348311,Taiwan
120.6333357384,24.1749995934,77.92969,2021,0.3025106151835778,Taiwan
120.6375024051,24.1749995934,81.291245,2021,0.3155596350247119,Taiwan
120.6375024051,24.1708329267,84.61407,2021,0.3284583111890515,Taiwan
120.6375024051,24.16666626,77.791664,2021,0.3019748202872895,Taiwan
120.6791690721,24.1499995932,78.291725,2021,0.3039159772550551,Taiwan
120.6750024054,24.1458329265,80.15149,2021,0.3111352880754483,Taiwan
120.6791690721,24.1458329265,85.88574,2021,0.3333947311082184,Taiwan
120.6875024055,24.1416662598,78.87346,2021,0.306174179651649,Taiwan
120.6875024055,24.1374995931,85.57214,2021,0.3321773859741422,Taiwan
120.6916690722,24.1374995931,80.98645,2021,0.3143764694949263,Taiwan
120.541669071,24.0749995926,77.283104,2021,0.3000006715583806,Taiwan
120.9375024075,23.9874995919,80.9432,2021,0.3142085798997452,Taiwan
120.9416690742,23.9874995919,84.36752,2021,0.3275012434505104,Taiwan
120.9458357409,23.9874995919,92.139244,2021,0.357669835270611,Taiwan
120.9375024075,23.9833329252,88.86543,2021,0.3449614119837147,Taiwan
120.9416690742,23.9833329252,88.894745,2021,0.3450752081336045,Taiwan
120.9458357409,23.9833329252,82.09985,2021,0.3186985105417391,Taiwan
121.6125024129,23.9749995918,78.387146,2021,0.3042863863431887,Taiwan
120.5125024041,23.9249995914,78.83018,2021,0.3060061736012574,Taiwan
120.5083357374,23.9208329247,87.47533,2021,0.3395652657117779,Taiwan
120.5125024041,23.9208329247,92.61326,2021,0.3595098897064346,Taiwan
120.5083357374,23.916666258,90.802,2021,0.3524788675522671,Taiwan
120.5125024041,23.916666258,93.39555,2021,0.362546614594625,Taiwan
120.5166690708,23.916666258,82.04017,2021,0.3184668423095909,Taiwan
120.5083357374,23.9124995913,87.70115,2021,0.3404418628998426,Taiwan
120.5125024041,23.9124995913,101.770386,2021,0.395056390912503,Taiwan
120.5166690708,23.9124995913,90.866425,2021,0.3527289551168808,Taiwan
120.5208357375,23.9124995913,82.82672,2021,0.3215201038376766,Taiwan
120.4083357366,23.9041662579,84.902885,2021,0.329579444910028,Taiwan
120.4125024033,23.9041662579,86.96432,2021,0.3375816064740091,Taiwan
120.4041690699,23.8999995912,89.486244,2021,0.3473713128193856,Taiwan
120.4083357366,23.8999995912,85.76418,2021,0.3329228545951498,Taiwan
120.4125024033,23.8999995912,82.633,2021,0.3207681137248792,Taiwan
120.2666690688,23.1208329183,89.1963,2021,0.3462457965006528,Taiwan
120.2625024021,23.1166662516,121.14263,2021,0.4702563493612838,Taiwan
120.2666690688,23.1166662516,121.897606,2021,0.4731870456621268,Taiwan
120.2625024021,23.1124995849,116.374886,2021,0.4517487283188056,Taiwan
120.2666690688,23.1124995849,113.67432,2021,0.4412655622494441,Taiwan
120.2666690688,23.1083329182,79.590065,2021,0.3089559258563834,Taiwan
120.1916690682,23.0291662509,77.33187,2021,0.3001899733849379,Taiwan
120.1916690682,23.0249995842,77.62348,2021,0.3013219568496955,Taiwan
120.208335735,23.0166662508,82.24345,2021,0.3192559428161439,Taiwan
120.2041690683,23.0124995841,82.77056,2021,0.321302099683564,Taiwan
120.208335735,23.0124995841,82.12847,2021,0.3188096088125849,Taiwan
120.1875024015,23.0083329174,80.93378,2021,0.3141720129636387,Taiwan
120.1916690682,23.0083329174,80.530174,2021,0.3126052789069296,Taiwan
120.2000024016,23.0083329174,78.950424,2021,0.306472941612424,Taiwan
120.2041690683,23.0083329174,84.23665,2021,0.3269932270037739,Taiwan
120.208335735,23.0083329174,79.87163,2021,0.3100489162348151,Taiwan
120.1833357348,23.0041662507,84.11588,2021,0.3265244171445826,Taiwan
120.1875024015,23.0041662507,99.896805,2021,0.3877834485858203,Taiwan
120.1916690682,23.0041662507,91.41852,2021,0.3548720997654708,Taiwan
120.1958357349,23.0041662507,89.47252,2021,0.3473180384424084,Taiwan
120.2000024016,23.0041662507,91.34594,2021,0.3545903557927946,Taiwan
120.2041690683,23.0041662507,88.840904,2021,0.3448662059672658,Taiwan
120.208335735,23.0041662507,85.387535,2021,0.3314607788361443,Taiwan
120.2125024017,23.0041662507,79.09288,2021,0.3070259330614673,Taiwan
120.1791690681,22.999999584,81.29465,2021,0.3155728526911071,Taiwan
120.1833357348,22.999999584,98.92301,2021,0.38400333186121,Taiwan
120.1875024015,22.999999584,106.76074,2021,0.4144281484355193,Taiwan
120.1916690682,22.999999584,103.22921,2021,0.4007193127807225,Taiwan
120.1958357349,22.999999584,107.803024,2021,0.4184741285239297,Taiwan
120.2000024016,22.999999584,114.56077,2021,0.4447066196285956,Taiwan
120.2041690683,22.999999584,108.31702,2021,0.4204693789369867,Taiwan
120.208335735,22.999999584,98.95723,2021,0.3841361684380215,Taiwan
