country,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry,normalized_light_intensity
The Philippines,72811,67436,9,664,"POLYGON ((121.052856445312 14.5623177019148, 121.058349609375 14.5623177019148, 121.058349609375 14.5570009430895, 121.052856445312 14.5570009430895, 121.052856445312 14.5623177019148))",0.5287916599755602
The Philippines,72811,67436,9,664,"POLYGON ((121.052856445312 14.5623177019148, 121.058349609375 14.5623177019148, 121.058349609375 14.5570009430895, 121.052856445312 14.5570009430895, 121.052856445312 14.5623177019148))",0.383097371718588
The Philippines,69143,72541,10,781,"POLYGON ((121.04736328125 14.5570009430895, 121.052856445312 14.5570009430895, 121.052856445312 14.5516840561434, 121.04736328125 14.5516840561434, 121.04736328125 14.5570009430895))",0.6041631315243837
The Philippines,62187,39147,13,687,"POLYGON ((121.052856445312 14.5570009430895, 121.058349609375 14.5570009430895, 121.058349609375 14.5516840561434, 121.052856445312 14.5516840561434, 121.052856445312 14.5570009430895))",0.5182450519753312
The Philippines,62187,39147,13,687,"POLYGON ((121.052856445312 14.5570009430895, 121.058349609375 14.5570009430895, 121.058349609375 14.5516840561434, 121.052856445312 14.5516840561434, 121.052856445312 14.5570009430895))",0.3720279418385906
The Philippines,76183,64035,13,2290,"POLYGON ((121.04736328125 14.5516840561434, 121.052856445312 14.5516840561434, 121.052856445312 14.5463670411195, 121.04736328125 14.5463670411195, 121.04736328125 14.5516840561434))",0.5813488538148518
The Philippines,70543,40564,17,1589,"POLYGON ((121.052856445312 14.5516840561434, 121.058349609375 14.5516840561434, 121.058349609375 14.5463670411195, 121.052856445312 14.5463670411195, 121.052856445312 14.5516840561434))",0.480002867696322
The Philippines,70543,40564,17,1589,"POLYGON ((121.052856445312 14.5516840561434, 121.058349609375 14.5516840561434, 121.058349609375 14.5463670411195, 121.052856445312 14.5463670411195, 121.052856445312 14.5516840561434))",0.3398136685460214
The Philippines,58518,41881,9,1711,"POLYGON ((121.052856445312 14.5463670411195, 121.058349609375 14.5463670411195, 121.058349609375 14.5410498980604, 121.052856445312 14.5410498980604, 121.052856445312 14.5463670411195))",0.3179771376684008
The Philippines,58518,41881,9,1711,"POLYGON ((121.052856445312 14.5463670411195, 121.058349609375 14.5463670411195, 121.058349609375 14.5410498980604, 121.052856445312 14.5410498980604, 121.052856445312 14.5463670411195))",0.3270384976023551
The Philippines,67505,62752,7,1215,"POLYGON ((121.058349609375 14.5463670411195, 121.063842773438 14.5463670411195, 121.063842773438 14.5410498980604, 121.058349609375 14.5410498980604, 121.058349609375 14.5463670411195))",0.3090435977514331
The Philippines,67505,62752,7,1215,"POLYGON ((121.058349609375 14.5463670411195, 121.063842773438 14.5463670411195, 121.063842773438 14.5410498980604, 121.058349609375 14.5410498980604, 121.058349609375 14.5463670411195))",0.3262329845671549
The Philippines,52935,42943,13,1972,"POLYGON ((121.058349609375 14.5410498980604, 121.063842773438 14.5410498980604, 121.063842773438 14.5357326270088, 121.058349609375 14.5357326270088, 121.058349609375 14.5410498980604))",0.3023750107788315
The Philippines,73607,64642,7,707,"POLYGON ((121.09130859375 14.5623177019148, 121.096801757812 14.5623177019148, 121.096801757812 14.5570009430895, 121.09130859375 14.5570009430895, 121.09130859375 14.5623177019148))",0.345940744782019
The Philippines,71842,69127,6,429,"POLYGON ((121.09130859375 14.5570009430895, 121.096801757812 14.5570009430895, 121.096801757812 14.5516840561434, 121.09130859375 14.5516840561434, 121.09130859375 14.5570009430895))",0.4558980156629045
The Philippines,88095,81390,5,584,"POLYGON ((121.096801757812 14.5570009430895, 121.102294921875 14.5570009430895, 121.102294921875 14.5516840561434, 121.096801757812 14.5516840561434, 121.096801757812 14.5570009430895))",0.3557601465011052
The Philippines,68361,72448,7,27,"POLYGON ((120.975952148438 14.5197800463261, 120.9814453125 14.5197800463261, 120.9814453125 14.5144622637317, 120.975952148438 14.5144622637317, 120.975952148438 14.5197800463261))",0.3163824088582518
The Philippines,56938,54863,11,78,"POLYGON ((120.975952148438 14.5144622637317, 120.9814453125 14.5144622637317, 120.9814453125 14.5091443533584, 120.975952148438 14.5091443533584, 120.975952148438 14.5144622637317))",0.3733938153867223
The Philippines,73430,74809,24,12,"POLYGON ((120.9814453125 14.5197800463261, 120.986938476562 14.5197800463261, 120.986938476562 14.5144622637317, 120.9814453125 14.5144622637317, 120.9814453125 14.5197800463261))",0.4531305000478874
The Philippines,50292,29134,12,12,"POLYGON ((120.986938476562 14.5197800463261, 120.992431640625 14.5197800463261, 120.992431640625 14.5144622637317, 120.986938476562 14.5144622637317, 120.986938476562 14.5197800463261))",0.3610778975746325
The Philippines,99292,106370,10,91,"POLYGON ((120.9814453125 14.5144622637317, 120.986938476562 14.5144622637317, 120.986938476562 14.5091443533584, 120.9814453125 14.5091443533584, 120.9814453125 14.5144622637317))",0.3721650008539831
The Philippines,61516,55213,10,337,"POLYGON ((120.997924804688 14.5197800463261, 121.00341796875 14.5197800463261, 121.00341796875 14.5144622637317, 120.997924804688 14.5144622637317, 120.997924804688 14.5197800463261))",0.302060990263039
The Philippines,77208,72457,7,106,"POLYGON ((120.997924804688 14.5091443533584, 121.00341796875 14.5091443533584, 121.00341796875 14.503826315249, 120.997924804688 14.503826315249, 120.997924804688 14.5091443533584))",0.3785125534405309
The Philippines,22599,7501,9,4,"POLYGON ((121.00341796875 14.5197800463261, 121.008911132812 14.5197800463261, 121.008911132812 14.5144622637317, 121.00341796875 14.5144622637317, 121.00341796875 14.5197800463261))",0.3158916765447189
The Philippines,55544,45296,6,22,"POLYGON ((121.008911132812 14.5197800463261, 121.014404296875 14.5197800463261, 121.014404296875 14.5144622637317, 121.008911132812 14.5144622637317, 121.008911132812 14.5197800463261))",0.3711540158236021
The Philippines,85757,62345,28,341,"POLYGON ((121.00341796875 14.5144622637317, 121.008911132812 14.5144622637317, 121.008911132812 14.5091443533584, 121.00341796875 14.5091443533584, 121.00341796875 14.5144622637317))",0.3830396071699954
The Philippines,70811,60152,5,92,"POLYGON ((121.008911132812 14.5144622637317, 121.014404296875 14.5144622637317, 121.014404296875 14.5091443533584, 121.008911132812 14.5091443533584, 121.008911132812 14.5144622637317))",0.5087442763988704
The Philippines,22588,24513,6,146,"POLYGON ((121.014404296875 14.5197800463261, 121.019897460938 14.5197800463261, 121.019897460938 14.5144622637317, 121.014404296875 14.5144622637317, 121.014404296875 14.5197800463261))",0.4271228915523593
The Philippines,43105,36202,12,110,"POLYGON ((121.019897460938 14.5197800463261, 121.025390625 14.5197800463261, 121.025390625 14.5144622637317, 121.019897460938 14.5144622637317, 121.019897460938 14.5197800463261))",0.3755610125143204
The Philippines,17581,4544,5,1,"POLYGON ((121.014404296875 14.5144622637317, 121.019897460938 14.5144622637317, 121.019897460938 14.5091443533584, 121.014404296875 14.5091443533584, 121.014404296875 14.5144622637317))",0.3804196491799709
The Philippines,97702,85371,6,153,"POLYGON ((121.00341796875 14.5091443533584, 121.008911132812 14.5091443533584, 121.008911132812 14.503826315249, 121.00341796875 14.503826315249, 121.00341796875 14.5091443533584))",0.3960846290034411
The Philippines,97702,85371,6,153,"POLYGON ((121.00341796875 14.5091443533584, 121.008911132812 14.5091443533584, 121.008911132812 14.503826315249, 121.00341796875 14.503826315249, 121.00341796875 14.5091443533584))",0.4764520681317591
The Philippines,97702,85371,6,153,"POLYGON ((121.00341796875 14.5091443533584, 121.008911132812 14.5091443533584, 121.008911132812 14.503826315249, 121.00341796875 14.503826315249, 121.00341796875 14.5091443533584))",0.45907734090417
The Philippines,97702,85371,6,153,"POLYGON ((121.00341796875 14.5091443533584, 121.008911132812 14.5091443533584, 121.008911132812 14.503826315249, 121.00341796875 14.503826315249, 121.00341796875 14.5091443533584))",0.3896300926996154
The Philippines,66728,66067,4,40,"POLYGON ((121.008911132812 14.5091443533584, 121.014404296875 14.5091443533584, 121.014404296875 14.503826315249, 121.008911132812 14.503826315249, 121.008911132812 14.5091443533584))",0.5423217708424314
The Philippines,84261,71035,3,3,"POLYGON ((121.014404296875 14.5091443533584, 121.019897460938 14.5091443533584, 121.019897460938 14.503826315249, 121.014404296875 14.503826315249, 121.014404296875 14.5091443533584))",0.3670033971769394
The Philippines,10967,13402,19,1,"POLYGON ((121.041870117188 13.7633957796245, 121.04736328125 13.7633957796245, 121.04736328125 13.7580602828386, 121.041870117188 13.7580602828386, 121.041870117188 13.7633957796245))",0.3173873954758539
The Philippines,85882,78375,20,33,"POLYGON ((122.074584960938 6.90461404723808, 122.080078125 6.90461404723808, 122.080078125 6.89916069002835, 122.074584960938 6.89916069002835, 122.074584960938 6.90461404723808))",0.3628674222040266
The Philippines,23635,16246,29,2,"POLYGON ((124.436645507812 10.8926480150442, 124.442138671875 10.8926480150442, 124.442138671875 10.8872537726346, 124.436645507812 10.8872537726346, 124.436645507812 10.8926480150442))",0.3100707524162617
The Philippines,32115,31229,14,58,"POLYGON ((123.920288085938 10.3149192858132, 123.92578125 10.3149192858132, 123.92578125 10.3095148534366, 123.920288085938 10.3095148534366, 123.920288085938 10.3149192858132))",0.3414850172300384
The Philippines,32115,31229,14,58,"POLYGON ((123.920288085938 10.3149192858132, 123.92578125 10.3149192858132, 123.92578125 10.3095148534366, 123.920288085938 10.3095148534366, 123.920288085938 10.3149192858132))",0.3631582647640581
The Philippines,3041,2237,35,2,"POLYGON ((123.920288085938 10.3095148534366, 123.92578125 10.3095148534366, 123.92578125 10.3041103283294, 123.920288085938 10.3041103283294, 123.920288085938 10.3095148534366))",0.4587557793680569
The Philippines,102426,120539,15,26,"POLYGON ((123.898315429688 10.2933010001091, 123.90380859375 10.2933010001091, 123.90380859375 10.287896197089, 123.898315429688 10.287896197089, 123.898315429688 10.2933010001091))",0.3107141418379914
The Philippines,23214,50116,16,113,"POLYGON ((124.013671875 10.3095148534366, 124.019165039062 10.3095148534366, 124.019165039062 10.3041103283294, 124.013671875 10.3041103283294, 124.013671875 10.3095148534366))",0.3287238962226868
The Philippines,119077,75550,28,4,"POLYGON ((124.661865234375 8.4995374089894, 124.667358398438 8.4995374089894, 124.667358398438 8.49410453755188, 124.661865234375 8.49410453755188, 124.661865234375 8.4995374089894))",0.3266054743479348
Japan,131881,146605,27,37,"POLYGON ((141.344604492188 43.0568477758455, 141.35009765625 43.0568477758455, 141.35009765625 43.0528339176279, 141.344604492188 43.0528339176279, 141.344604492188 43.0568477758455))",0.353906991369934
Japan,113176,104267,37,73,"POLYGON ((141.35009765625 43.0568477758455, 141.355590820312 43.0568477758455, 141.355590820312 43.0528339176279, 141.35009765625 43.0528339176279, 141.35009765625 43.0568477758455))",0.461180027261965
Japan,70935,80750,39,56,"POLYGON ((141.355590820312 43.0568477758455, 141.361083984375 43.0568477758455, 141.361083984375 43.0528339176279, 141.355590820312 43.0528339176279, 141.355590820312 43.0568477758455))",0.3543171792185472
Japan,35401,57865,22,3,"POLYGON ((141.498413085938 40.5346767806154, 141.50390625 40.5346767806154, 141.50390625 40.5305017757432, 141.498413085938 40.5305017757432, 141.498413085938 40.5346767806154))",0.7069107641138135
Japan,88630,85954,15,120,"POLYGON ((135.499877929688 34.7009774147201, 135.50537109375 34.7009774147201, 135.50537109375 34.6964611727235, 135.499877929688 34.6964611727235, 135.499877929688 34.7009774147201))",0.3057739494013567
Japan,88630,85954,15,120,"POLYGON ((135.499877929688 34.7009774147201, 135.50537109375 34.7009774147201, 135.50537109375 34.6964611727235, 135.499877929688 34.6964611727235, 135.499877929688 34.7009774147201))",0.3032547413769599
Japan,65844,57306,19,77,"POLYGON ((135.499877929688 34.6738762658827, 135.50537109375 34.6738762658827, 135.50537109375 34.6693585452454, 135.499877929688 34.6693585452454, 135.499877929688 34.6738762658827))",0.3570845664812057
Japan,65844,57306,19,77,"POLYGON ((135.499877929688 34.6738762658827, 135.50537109375 34.6738762658827, 135.50537109375 34.6693585452454, 135.499877929688 34.6693585452454, 135.499877929688 34.6738762658827))",0.3947406415104734
Japan,135483,93729,14,40,"POLYGON ((135.50537109375 34.6738762658827, 135.510864257812 34.6738762658827, 135.510864257812 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6738762658827))",0.301470940867766
Japan,107447,105209,16,93,"POLYGON ((135.499877929688 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6648405782193, 135.499877929688 34.6648405782193, 135.499877929688 34.6693585452454))",0.3335532597538985
Japan,107447,105209,16,93,"POLYGON ((135.499877929688 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6648405782193, 135.499877929688 34.6648405782193, 135.499877929688 34.6693585452454))",0.3585779343629532
Japan,102093,97872,10,113,"POLYGON ((139.707641601562 35.7375951517478, 139.713134765625 35.7375951517478, 139.713134765625 35.7331362231339, 139.707641601562 35.7331362231339, 139.707641601562 35.7375951517478))",0.3004668985522971
Japan,110279,104944,11,147,"POLYGON ((139.696655273438 35.697455807258, 139.7021484375 35.697455807258, 139.7021484375 35.6929946320988, 139.696655273438 35.6929946320988, 139.696655273438 35.697455807258))",0.419783003259607
Japan,112766,81358,19,126,"POLYGON ((139.696655273438 35.6929946320988, 139.7021484375 35.6929946320988, 139.7021484375 35.6885332073887, 139.696655273438 35.6885332073887, 139.696655273438 35.6929946320988))",0.370764457768912
Japan,119192,119929,11,265,"POLYGON ((139.7021484375 35.697455807258, 139.707641601562 35.697455807258, 139.707641601562 35.6929946320988, 139.7021484375 35.6929946320988, 139.7021484375 35.697455807258))",0.5764750410684207
Japan,166284,146641,9,71,"POLYGON ((139.707641601562 35.697455807258, 139.713134765625 35.697455807258, 139.713134765625 35.6929946320988, 139.707641601562 35.6929946320988, 139.707641601562 35.697455807258))",0.38120700119923
Japan,90714,84288,12,677,"POLYGON ((139.7021484375 35.6929946320988, 139.707641601562 35.6929946320988, 139.707641601562 35.6885332073887, 139.7021484375 35.6885332073887, 139.7021484375 35.6929946320988))",0.5005674286212043
Japan,116705,118150,12,146,"POLYGON ((139.707641601562 35.6929946320988, 139.713134765625 35.6929946320988, 139.713134765625 35.6885332073887, 139.707641601562 35.6885332073887, 139.707641601562 35.6929946320988))",0.3182463193620772
Japan,147276,147250,11,71,"POLYGON ((139.696655273438 35.6662223410348, 139.7021484375 35.6662223410348, 139.7021484375 35.661759419295, 139.696655273438 35.661759419295, 139.696655273438 35.6662223410348))",0.4146447981841389
Japan,122001,118504,11,79,"POLYGON ((139.691162109375 35.661759419295, 139.696655273438 35.661759419295, 139.696655273438 35.6572962480963, 139.691162109375 35.6572962480963, 139.691162109375 35.661759419295))",0.319466018949149
Japan,112975,101428,13,292,"POLYGON ((139.696655273438 35.661759419295, 139.7021484375 35.661759419295, 139.7021484375 35.6572962480963, 139.696655273438 35.6572962480963, 139.696655273438 35.661759419295))",0.4053694801616702
Taiwan,551930,21095,8,17,"POLYGON ((121.234130859375 25.1005230574652, 121.239624023438 25.1005230574652, 121.239624023438 25.0955485396042, 121.234130859375 25.0955485396042, 121.234130859375 25.1005230574652))",0.3866663519788088
Taiwan,7860,5457,5,1,"POLYGON ((121.239624023438 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.090573819461))",0.4366412617037
Taiwan,24142,7607,31,3,"POLYGON ((121.2451171875 25.0955485396042, 121.250610351562 25.0955485396042, 121.250610351562 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0955485396042))",0.3346298938895058
Taiwan,24142,7607,31,3,"POLYGON ((121.2451171875 25.0955485396042, 121.250610351562 25.0955485396042, 121.250610351562 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0955485396042))",0.3222305194403146
Taiwan,48997,35176,3,4,"POLYGON ((121.2451171875 25.090573819461, 121.250610351562 25.090573819461, 121.250610351562 25.0855988970648, 121.2451171875 25.0855988970648, 121.2451171875 25.090573819461))",0.3443322821180268
Taiwan,336347,224640,6,3,"POLYGON ((121.228637695312 25.0855988970648, 121.234130859375 25.0855988970648, 121.234130859375 25.0806237724448, 121.228637695312 25.0806237724448, 121.228637695312 25.0855988970648))",0.4566039013194258
Taiwan,164058,121227,6,182,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))",0.3857673022261539
Taiwan,164058,121227,6,182,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))",0.7601874338849802
Taiwan,174423,128021,7,65,"POLYGON ((121.234130859375 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0855988970648))",0.8406506865015251
Taiwan,17433,10396,16,3,"POLYGON ((121.239624023438 25.0855988970648, 121.2451171875 25.0855988970648, 121.2451171875 25.0806237724448, 121.239624023438 25.0806237724448, 121.239624023438 25.0855988970648))",0.7418345197078511
Taiwan,132213,117570,10,8,"POLYGON ((121.234130859375 25.0806237724448, 121.239624023438 25.0806237724448, 121.239624023438 25.0756484456305, 121.234130859375 25.0756484456305, 121.234130859375 25.0806237724448))",1.0
Taiwan,113124,114955,7,1,"POLYGON ((121.239624023438 25.0806237724448, 121.2451171875 25.0806237724448, 121.2451171875 25.0756484456305, 121.239624023438 25.0756484456305, 121.239624023438 25.0806237724448))",0.8517580292082865
Taiwan,118098,50325,11,257,"POLYGON ((121.217651367188 24.966140159913, 121.22314453125 24.966140159913, 121.22314453125 24.961160190729, 121.217651367188 24.961160190729, 121.217651367188 24.966140159913))",0.3093201395273168
Taiwan,62847,34148,13,270,"POLYGON ((121.217651367188 24.961160190729, 121.22314453125 24.961160190729, 121.22314453125 24.9561800200559, 121.217651367188 24.9561800200559, 121.217651367188 24.961160190729))",0.3517153871920307
Taiwan,82739,26085,10,150,"POLYGON ((121.217651367188 24.9561800200559, 121.22314453125 24.9561800200559, 121.22314453125 24.9511996479231, 121.217651367188 24.9511996479231, 121.217651367188 24.9561800200559))",0.3039388995223279
Taiwan,74722,40267,8,246,"POLYGON ((121.22314453125 24.961160190729, 121.228637695312 24.961160190729, 121.228637695312 24.9561800200559, 121.22314453125 24.9561800200559, 121.22314453125 24.961160190729))",0.3351624629764624
Taiwan,111391,48826,7,244,"POLYGON ((121.22314453125 24.9561800200559, 121.228637695312 24.9561800200559, 121.228637695312 24.9511996479231, 121.22314453125 24.9511996479231, 121.22314453125 24.9561800200559))",0.3219398472348311
Taiwan,130682,39250,8,671,"POLYGON ((121.481323242188 25.0656971855359, 121.48681640625 25.0656971855359, 121.48681640625 25.0607212523142, 121.481323242188 25.0607212523142, 121.481323242188 25.0656971855359))",0.3148950057290141
Taiwan,141732,57196,9,623,"POLYGON ((121.481323242188 25.0607212523142, 121.48681640625 25.0607212523142, 121.48681640625 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0607212523142))",0.3299851942727171
Taiwan,180515,90870,7,14,"POLYGON ((121.475830078125 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0507687796686, 121.475830078125 25.0507687796686, 121.475830078125 25.0557451170153))",0.3025137750016235
Taiwan,125373,42258,8,462,"POLYGON ((121.481323242188 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0507687796686, 121.481323242188 25.0507687796686, 121.481323242188 25.0557451170153))",0.3261205116560602
Taiwan,118735,42053,8,735,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))",0.3147162275716483
Taiwan,118735,42053,8,735,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))",0.3410217128022745
Taiwan,99682,37102,16,741,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.352372854492281
Taiwan,99682,37102,16,741,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.302881098026678
Taiwan,117534,55453,6,190,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.382469345009702
Taiwan,117534,55453,6,190,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.328645027709935
Taiwan,141391,58813,7,789,"POLYGON ((121.5087890625 25.0557451170153, 121.514282226562 25.0557451170153, 121.514282226562 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0557451170153))",0.321479033966763
Taiwan,136637,58385,11,619,"POLYGON ((121.514282226562 25.0557451170153, 121.519775390625 25.0557451170153, 121.519775390625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0557451170153))",0.3222186410088405
Taiwan,132930,86270,5,499,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3709829405926646
Taiwan,132930,86270,5,499,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3697386943049559
Taiwan,88257,37744,7,630,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3429146534310403
Taiwan,88257,37744,7,630,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3748816281307964
Taiwan,95225,50661,7,1043,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))",0.3039704200659781
Taiwan,95225,50661,7,1043,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))",0.3136037503546546
Taiwan,138182,56225,6,825,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))",0.3243842809222647
Taiwan,138182,56225,6,825,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))",0.3391211055388155
Taiwan,138182,56225,6,825,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))",0.3577811315153147
Taiwan,129422,50964,11,605,"POLYGON ((121.525268554688 25.0507687796686, 121.53076171875 25.0507687796686, 121.53076171875 25.0457922403034, 121.525268554688 25.0457922403034, 121.525268554688 25.0507687796686))",0.334817270323249
Taiwan,142597,59016,8,626,"POLYGON ((121.53076171875 25.0507687796686, 121.536254882812 25.0507687796686, 121.536254882812 25.0457922403034, 121.53076171875 25.0457922403034, 121.53076171875 25.0507687796686))",0.3141015187428644
Taiwan,111727,64286,6,764,"POLYGON ((121.503295898438 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0408154989491, 121.503295898438 25.0408154989491, 121.503295898438 25.0457922403034))",0.3793963249142297
Taiwan,85396,50669,6,566,"POLYGON ((121.5087890625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0408154989491, 121.5087890625 25.0408154989491, 121.5087890625 25.0457922403034))",0.340223936382537
Taiwan,128172,67131,7,327,"POLYGON ((121.552734375 25.0855988970648, 121.558227539062 25.0855988970648, 121.558227539062 25.0806237724448, 121.552734375 25.0806237724448, 121.552734375 25.0855988970648))",0.316892911320871
Taiwan,120606,59243,6,570,"POLYGON ((121.558227539062 25.0855988970648, 121.563720703125 25.0855988970648, 121.563720703125 25.0806237724448, 121.558227539062 25.0806237724448, 121.558227539062 25.0855988970648))",0.315568505029914
Taiwan,144064,59471,8,626,"POLYGON ((121.569213867188 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0457922403034, 121.569213867188 25.0457922403034, 121.569213867188 25.0507687796686))",0.304449245073275
Taiwan,152054,49627,7,429,"POLYGON ((121.57470703125 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0557451170153))",0.3017885540598867
Taiwan,152054,49627,7,429,"POLYGON ((121.57470703125 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0557451170153))",0.3007907269976601
Taiwan,153319,62687,7,864,"POLYGON ((121.57470703125 25.0507687796686, 121.580200195312 25.0507687796686, 121.580200195312 25.0457922403034, 121.57470703125 25.0457922403034, 121.57470703125 25.0507687796686))",0.3048840888293949
Taiwan,153319,62687,7,864,"POLYGON ((121.57470703125 25.0507687796686, 121.580200195312 25.0507687796686, 121.580200195312 25.0457922403034, 121.57470703125 25.0457922403034, 121.57470703125 25.0507687796686))",0.3077849648326614
Taiwan,96139,61121,6,408,"POLYGON ((121.563720703125 25.0408154989491, 121.569213867188 25.0408154989491, 121.569213867188 25.035838555635, 121.563720703125 25.035838555635, 121.563720703125 25.0408154989491))",0.4230561208916882
Taiwan,160227,58304,8,539,"POLYGON ((121.569213867188 25.0408154989491, 121.57470703125 25.0408154989491, 121.57470703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0408154989491))",0.343488020660086
Taiwan,88375,52256,6,442,"POLYGON ((121.563720703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0308614103904, 121.563720703125 25.0308614103904, 121.563720703125 25.035838555635))",0.3922910765379744
Taiwan,168433,67608,6,409,"POLYGON ((121.569213867188 25.035838555635, 121.57470703125 25.035838555635, 121.57470703125 25.0308614103904, 121.569213867188 25.0308614103904, 121.569213867188 25.035838555635))",0.3563396295101695
Taiwan,28582,8333,9,3,"POLYGON ((121.744995117188 25.1502571041147, 121.75048828125 25.1502571041147, 121.75048828125 25.1452846106851, 121.744995117188 25.1452846106851, 121.744995117188 25.1502571041147))",0.3245135073875497
Taiwan,139365,46176,8,118,"POLYGON ((120.536499023438 24.0765591202954, 120.5419921875 24.0765591202954, 120.5419921875 24.0715437570752, 120.536499023438 24.0715437570752, 120.536499023438 24.0765591202954))",0.3000006715583806
Taiwan,29857,5101,8,3,"POLYGON ((120.404663085938 23.9059269273147, 120.41015625 23.9059269273147, 120.41015625 23.9009049130377, 120.404663085938 23.9009049130377, 120.404663085938 23.9059269273147))",0.329579444910028
Taiwan,69658,24112,17,3,"POLYGON ((120.399169921875 23.9009049130377, 120.404663085938 23.9009049130377, 120.404663085938 23.8958827036826, 120.399169921875 23.8958827036826, 120.399169921875 23.9009049130377))",0.3473713128193856
Taiwan,2371,1652,55,5,"POLYGON ((120.41015625 23.9059269273147, 120.415649414062 23.9059269273147, 120.415649414062 23.9009049130377, 120.41015625 23.9009049130377, 120.41015625 23.9059269273147))",0.3375816064740091
