country,normalized_light_intensity,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,year,geometry
Philippines,0.3146401953978052,31446.0,28445.5,17.75,2344.75,2020,"POLYGON ((121.019897460938 14.572950835033, 121.025390625 14.572950835033, 121.025390625 14.5676343325769, 121.019897460938 14.5676343325769, 121.019897460938 14.572950835033))"
Philippines,0.3239431861976503,35467.75,34836.0,19.0,1630.25,2020,"POLYGON ((121.025390625 14.5676343325769, 121.030883789062 14.5676343325769, 121.030883789062 14.5623177019148, 121.025390625 14.5623177019148, 121.025390625 14.5676343325769))"
Philippines,0.30291381168139,32438.0,26239.33333333333,21.33333333333333,1.6666666666666667,2020,"POLYGON ((121.030883789062 13.7740664080548, 121.036376953125 13.7740664080548, 121.036376953125 13.768731154711, 121.030883789062 13.768731154711, 121.030883789062 13.7740664080548))"
Philippines,0.3860013887185648,11453.5,1102.0,36.0,1.0,2020,"POLYGON ((121.036376953125 13.7580602828386, 121.041870117188 13.7580602828386, 121.041870117188 13.752724664397, 121.036376953125 13.752724664397, 121.036376953125 13.7580602828386))"
Philippines,0.4846529467320687,10210.0,4625.333333333333,12.333333333333334,2.333333333333333,2020,"POLYGON ((121.036376953125 13.7633957796245, 121.041870117188 13.7633957796245, 121.041870117188 13.7580602828386, 121.036376953125 13.7580602828386, 121.036376953125 13.7633957796245))"
Philippines,0.3124273542208943,14480.0,20202.33333333333,25.0,4.0,2020,"POLYGON ((121.036376953125 13.7740664080548, 121.041870117188 13.7740664080548, 121.041870117188 13.768731154711, 121.036376953125 13.768731154711, 121.036376953125 13.7740664080548))"
Philippines,0.3008498376118577,31524.25,33188.0,17.75,221.5,2020,"POLYGON ((121.036376953125 14.4240404443547, 121.041870117188 14.4240404443547, 121.041870117188 14.4187203682847, 121.036376953125 14.4187203682847, 121.036376953125 14.4240404443547))"
Philippines,0.3299985770188974,31524.25,33188.0,17.75,221.5,2020,"POLYGON ((121.036376953125 14.4240404443547, 121.041870117188 14.4240404443547, 121.041870117188 14.4187203682847, 121.036376953125 14.4187203682847, 121.036376953125 14.4240404443547))"
Philippines,0.3178285477274437,35928.75,26235.25,21.5,1211.25,2020,"POLYGON ((121.036376953125 14.5623177019148, 121.041870117188 14.5623177019148, 121.041870117188 14.5570009430895, 121.036376953125 14.5570009430895, 121.036376953125 14.5623177019148))"
Philippines,0.3103875871168756,40132.5,27502.5,17.0,2008.0,2020,"POLYGON ((121.036376953125 14.5676343325769, 121.041870117188 14.5676343325769, 121.041870117188 14.5623177019148, 121.036376953125 14.5623177019148, 121.036376953125 14.5676343325769))"
Philippines,0.3105292820134404,29605.5,23102.25,16.0,932.0,2020,"POLYGON ((121.036376953125 14.6420536808036, 121.041870117188 14.6420536808036, 121.041870117188 14.6367388489076, 121.036376953125 14.6367388489076, 121.036376953125 14.6420536808036))"
Philippines,0.3296162782764713,29605.5,23102.25,16.0,932.0,2020,"POLYGON ((121.036376953125 14.6420536808036, 121.041870117188 14.6420536808036, 121.041870117188 14.6367388489076, 121.036376953125 14.6367388489076, 121.036376953125 14.6420536808036))"
Philippines,0.346684282115082,29605.5,23102.25,16.0,932.0,2020,"POLYGON ((121.036376953125 14.6420536808036, 121.041870117188 14.6420536808036, 121.041870117188 14.6367388489076, 121.036376953125 14.6367388489076, 121.036376953125 14.6420536808036))"
Philippines,0.3696900078797805,12098.666666666666,3488.333333333333,20.666666666666668,4.666666666666667,2020,"POLYGON ((121.041870117188 13.7633957796245, 121.04736328125 13.7633957796245, 121.04736328125 13.7580602828386, 121.041870117188 13.7580602828386, 121.041870117188 13.7633957796245))"
Philippines,0.4548419088504297,44491.0,30903.25,18.5,1955.75,2020,"POLYGON ((121.041870117188 14.5516840561434, 121.04736328125 14.5516840561434, 121.04736328125 14.5463670411195, 121.041870117188 14.5463670411195, 121.041870117188 14.5516840561434))"
Philippines,0.4590814153299401,31649.5,20670.5,19.0,3137.5,2020,"POLYGON ((121.041870117188 14.5570009430895, 121.04736328125 14.5570009430895, 121.04736328125 14.5516840561434, 121.041870117188 14.5516840561434, 121.041870117188 14.5570009430895))"
Philippines,0.3962978242142402,23767.25,21396.0,20.25,2284.25,2020,"POLYGON ((121.041870117188 14.5623177019148, 121.04736328125 14.5623177019148, 121.04736328125 14.5570009430895, 121.041870117188 14.5570009430895, 121.041870117188 14.5623177019148))"
Philippines,0.3623132473025943,26690.0,24330.5,21.5,1473.25,2020,"POLYGON ((121.041870117188 14.5676343325769, 121.04736328125 14.5676343325769, 121.04736328125 14.5623177019148, 121.041870117188 14.5623177019148, 121.041870117188 14.5676343325769))"
Philippines,0.3127773569021791,31182.25,25428.75,25.5,2941.0,2020,"POLYGON ((121.041870117188 14.5782672092405, 121.04736328125 14.5782672092405, 121.04736328125 14.572950835033, 121.041870117188 14.572950835033, 121.041870117188 14.5782672092405))"
Philippines,0.3483508409070331,44654.75,23212.75,17.0,721.75,2020,"POLYGON ((121.04736328125 14.5463670411195, 121.052856445312 14.5463670411195, 121.052856445312 14.5410498980604, 121.04736328125 14.5410498980604, 121.04736328125 14.5463670411195))"
Philippines,0.4589684334051781,27792.0,22391.25,22.5,2639.0,2020,"POLYGON ((121.04736328125 14.5623177019148, 121.052856445312 14.5623177019148, 121.052856445312 14.5570009430895, 121.04736328125 14.5570009430895, 121.04736328125 14.5623177019148))"
Philippines,0.3407893762969471,23462.5,18887.75,25.75,2537.75,2020,"POLYGON ((121.04736328125 14.5676343325769, 121.052856445312 14.5676343325769, 121.052856445312 14.5623177019148, 121.04736328125 14.5623177019148, 121.04736328125 14.5676343325769))"
Philippines,0.3335543407770104,24814.5,14101.0,31.5,9023.5,2020,"POLYGON ((121.04736328125 14.5782672092405, 121.052856445312 14.5782672092405, 121.052856445312 14.572950835033, 121.04736328125 14.572950835033, 121.04736328125 14.5782672092405))"
Philippines,0.311432449747926,25579.25,20678.0,30.75,2403.25,2020,"POLYGON ((121.04736328125 14.5835834551565, 121.052856445312 14.5835834551565, 121.052856445312 14.5782672092405, 121.04736328125 14.5782672092405, 121.04736328125 14.5835834551565))"
Philippines,0.3193823960407948,37169.75,33718.75,18.5,1056.0,2020,"POLYGON ((121.04736328125 14.6261087988768, 121.052856445312 14.6261087988768, 121.052856445312 14.6207935808273, 121.04736328125 14.6207935808273, 121.04736328125 14.6261087988768))"
Philippines,0.3167069563146008,33997.5,33608.5,20.0,2395.5,2020,"POLYGON ((121.052856445312 14.5410498980604, 121.058349609375 14.5410498980604, 121.058349609375 14.5357326270088, 121.052856445312 14.5357326270088, 121.052856445312 14.5410498980604))"
Philippines,0.3610064270609384,23753.5,15063.75,30.75,2965.5,2020,"POLYGON ((121.052856445312 14.5463670411195, 121.058349609375 14.5463670411195, 121.058349609375 14.5410498980604, 121.052856445312 14.5410498980604, 121.052856445312 14.5463670411195))"
Philippines,0.3659673228284473,23753.5,15063.75,30.75,2965.5,2020,"POLYGON ((121.052856445312 14.5463670411195, 121.058349609375 14.5463670411195, 121.058349609375 14.5410498980604, 121.052856445312 14.5410498980604, 121.052856445312 14.5463670411195))"
Philippines,0.3636245735505393,23753.5,15063.75,30.75,2965.5,2020,"POLYGON ((121.052856445312 14.5463670411195, 121.058349609375 14.5463670411195, 121.058349609375 14.5410498980604, 121.052856445312 14.5410498980604, 121.052856445312 14.5463670411195))"
Philippines,0.4707381942182812,36961.0,18430.0,25.0,1371.75,2020,"POLYGON ((121.052856445312 14.5516840561434, 121.058349609375 14.5516840561434, 121.058349609375 14.5463670411195, 121.052856445312 14.5463670411195, 121.052856445312 14.5516840561434))"
Philippines,0.3500768403763257,36961.0,18430.0,25.0,1371.75,2020,"POLYGON ((121.052856445312 14.5516840561434, 121.058349609375 14.5516840561434, 121.058349609375 14.5463670411195, 121.052856445312 14.5463670411195, 121.052856445312 14.5516840561434))"
Philippines,0.3945374295001536,44076.0,28201.5,19.75,803.75,2020,"POLYGON ((121.052856445312 14.5570009430895, 121.058349609375 14.5570009430895, 121.058349609375 14.5516840561434, 121.052856445312 14.5516840561434, 121.052856445312 14.5570009430895))"
Philippines,0.3880451370329595,32134.25,25776.75,24.5,902.0,2020,"POLYGON ((121.052856445312 14.5623177019148, 121.058349609375 14.5623177019148, 121.058349609375 14.5570009430895, 121.052856445312 14.5570009430895, 121.052856445312 14.5623177019148))"
Philippines,0.3118721864982317,26100.0,20223.5,24.0,1188.75,2020,"POLYGON ((121.052856445312 14.5676343325769, 121.058349609375 14.5676343325769, 121.058349609375 14.5623177019148, 121.052856445312 14.5623177019148, 121.052856445312 14.5676343325769))"
Philippines,0.3165378513878107,35537.5,31475.75,23.5,234.75,2020,"POLYGON ((121.052856445312 14.5782672092405, 121.058349609375 14.5782672092405, 121.058349609375 14.572950835033, 121.052856445312 14.572950835033, 121.052856445312 14.5782672092405))"
Philippines,0.3391238248718639,35537.5,31475.75,23.5,234.75,2020,"POLYGON ((121.052856445312 14.5782672092405, 121.058349609375 14.5782672092405, 121.058349609375 14.572950835033, 121.052856445312 14.572950835033, 121.052856445312 14.5782672092405))"
Philippines,0.340206641708499,29593.0,16417.0,25.75,2017.0,2020,"POLYGON ((121.052856445312 14.5835834551565, 121.058349609375 14.5835834551565, 121.058349609375 14.5782672092405, 121.052856445312 14.5782672092405, 121.052856445312 14.5835834551565))"
Philippines,0.3899140136976559,29593.0,16417.0,25.75,2017.0,2020,"POLYGON ((121.052856445312 14.5835834551565, 121.058349609375 14.5835834551565, 121.058349609375 14.5782672092405, 121.052856445312 14.5782672092405, 121.052856445312 14.5835834551565))"
Philippines,0.3443597619549866,29593.0,16417.0,25.75,2017.0,2020,"POLYGON ((121.052856445312 14.5835834551565, 121.058349609375 14.5835834551565, 121.058349609375 14.5782672092405, 121.052856445312 14.5782672092405, 121.052856445312 14.5835834551565))"
Philippines,0.3263455450527338,32513.75,26771.75,23.75,1223.25,2020,"POLYGON ((121.052856445312 14.6207935808273, 121.058349609375 14.6207935808273, 121.058349609375 14.6154782341453, 121.052856445312 14.6154782341453, 121.052856445312 14.6207935808273))"
Philippines,0.3664531451049239,31607.0,23110.25,21.75,1297.0,2020,"POLYGON ((121.052856445312 14.6261087988768, 121.058349609375 14.6261087988768, 121.058349609375 14.6207935808273, 121.052856445312 14.6207935808273, 121.052856445312 14.6261087988768))"
Philippines,0.3097603051971745,22245.75,14142.0,25.25,2046.5,2020,"POLYGON ((121.058349609375 14.5357326270088, 121.063842773438 14.5357326270088, 121.063842773438 14.5304152280074, 121.058349609375 14.5304152280074, 121.058349609375 14.5357326270088))"
Philippines,0.3452660905292253,21608.75,16027.0,25.25,2631.0,2020,"POLYGON ((121.058349609375 14.5410498980604, 121.063842773438 14.5410498980604, 121.063842773438 14.5357326270088, 121.058349609375 14.5357326270088, 121.058349609375 14.5410498980604))"
Philippines,0.3531159877989172,24392.25,21089.5,23.0,1914.5,2020,"POLYGON ((121.058349609375 14.5463670411195, 121.063842773438 14.5463670411195, 121.063842773438 14.5410498980604, 121.058349609375 14.5410498980604, 121.058349609375 14.5463670411195))"
Philippines,0.3538682073387822,24392.25,21089.5,23.0,1914.5,2020,"POLYGON ((121.058349609375 14.5463670411195, 121.063842773438 14.5463670411195, 121.063842773438 14.5410498980604, 121.058349609375 14.5410498980604, 121.058349609375 14.5463670411195))"
Philippines,0.3166421108425671,22732.5,18847.25,22.5,2238.0,2020,"POLYGON ((121.058349609375 14.5516840561434, 121.063842773438 14.5516840561434, 121.063842773438 14.5463670411195, 121.058349609375 14.5463670411195, 121.058349609375 14.5516840561434))"
Philippines,0.3588359133888889,28278.5,20886.25,25.25,1161.5,2020,"POLYGON ((121.058349609375 14.5782672092405, 121.063842773438 14.5782672092405, 121.063842773438 14.572950835033, 121.058349609375 14.572950835033, 121.058349609375 14.5782672092405))"
Philippines,0.3336520915560156,29219.5,23171.5,22.5,1838.75,2020,"POLYGON ((121.058349609375 14.5835834551565, 121.063842773438 14.5835834551565, 121.063842773438 14.5782672092405, 121.058349609375 14.5782672092405, 121.058349609375 14.5835834551565))"
Philippines,0.3945137593948271,29219.5,23171.5,22.5,1838.75,2020,"POLYGON ((121.058349609375 14.5835834551565, 121.063842773438 14.5835834551565, 121.063842773438 14.5782672092405, 121.058349609375 14.5782672092405, 121.058349609375 14.5835834551565))"
Philippines,0.3680393920257442,32423.5,25085.75,24.0,2918.25,2020,"POLYGON ((121.058349609375 14.5888995727386, 121.063842773438 14.5888995727386, 121.063842773438 14.5835834551565, 121.058349609375 14.5835834551565, 121.058349609375 14.5888995727386))"
Philippines,0.300011768699157,37778.75,31330.25,18.25,2095.0,2020,"POLYGON ((121.063842773438 14.572950835033, 121.0693359375 14.572950835033, 121.0693359375 14.5676343325769, 121.063842773438 14.5676343325769, 121.063842773438 14.572950835033))"
Philippines,0.3438157898784724,37586.0,30086.75,14.75,1719.0,2020,"POLYGON ((121.063842773438 14.5782672092405, 121.0693359375 14.5782672092405, 121.0693359375 14.572950835033, 121.063842773438 14.572950835033, 121.063842773438 14.5782672092405))"
Philippines,0.3011964984892815,26250.25,20340.25,20.5,1165.75,2020,"POLYGON ((121.074829101562 14.5782672092405, 121.080322265625 14.5782672092405, 121.080322265625 14.572950835033, 121.074829101562 14.572950835033, 121.074829101562 14.5782672092405))"
Philippines,0.3224026085855526,14435.75,15273.5,128.0,47.5,2020,"POLYGON ((121.13525390625 14.1632081451572, 121.140747070312 14.1632081451572, 121.140747070312 14.1578818961415, 121.13525390625 14.1578818961415, 121.13525390625 14.1632081451572))"
Philippines,0.3224266044262735,14435.75,15273.5,128.0,47.5,2020,"POLYGON ((121.13525390625 14.1632081451572, 121.140747070312 14.1632081451572, 121.140747070312 14.1578818961415, 121.13525390625 14.1578818961415, 121.13525390625 14.1632081451572))"
Taiwan,0.3313471950586661,62736.25,29849.0,13.0,107.75,2020,"POLYGON ((121.212158203125 24.961160190729, 121.217651367188 24.961160190729, 121.217651367188 24.9561800200559, 121.212158203125 24.9561800200559, 121.212158203125 24.961160190729))"
Taiwan,0.3244208505041343,58437.25,29168.0,9.0,128.5,2020,"POLYGON ((121.217651367188 24.9561800200559, 121.22314453125 24.9561800200559, 121.22314453125 24.9511996479231, 121.217651367188 24.9511996479231, 121.217651367188 24.9561800200559))"
Taiwan,0.3805921513836723,49757.5,28950.5,7.75,161.75,2020,"POLYGON ((121.217651367188 24.961160190729, 121.22314453125 24.961160190729, 121.22314453125 24.9561800200559, 121.217651367188 24.9561800200559, 121.217651367188 24.961160190729))"
Taiwan,0.3343740165203246,70877.5,35653.75,7.75,185.25,2020,"POLYGON ((121.217651367188 24.966140159913, 121.22314453125 24.966140159913, 121.22314453125 24.961160190729, 121.217651367188 24.961160190729, 121.217651367188 24.966140159913))"
Taiwan,0.3215283631784261,65861.5,38450.5,8.5,184.5,2020,"POLYGON ((121.22314453125 24.9561800200559, 121.228637695312 24.9561800200559, 121.228637695312 24.9511996479231, 121.22314453125 24.9511996479231, 121.22314453125 24.9561800200559))"
Taiwan,0.334131105437873,56580.5,38437.0,7.75,211.5,2020,"POLYGON ((121.22314453125 24.961160190729, 121.228637695312 24.961160190729, 121.228637695312 24.9561800200559, 121.22314453125 24.9561800200559, 121.22314453125 24.961160190729))"
Taiwan,0.3008391516866888,65545.75,59085.25,5.5,125.25,2020,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))"
Taiwan,0.4413486903824598,39555.75,19844.25,6.25,15.25,2020,"POLYGON ((121.234130859375 25.1005230574652, 121.239624023438 25.1005230574652, 121.239624023438 25.0955485396042, 121.234130859375 25.0955485396042, 121.234130859375 25.1005230574652))"
Taiwan,0.4130304032837689,32763.75,23828.5,8.75,12.75,2020,"POLYGON ((121.239624023438 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.090573819461))"
Taiwan,0.4237267499674775,26345.666666666668,12501.666666666666,10.0,1.3333333333333333,2020,"POLYGON ((121.239624023438 25.1005230574652, 121.2451171875 25.1005230574652, 121.2451171875 25.0955485396042, 121.239624023438 25.0955485396042, 121.239624023438 25.1005230574652))"
Taiwan,0.3682343513811749,26345.666666666668,12501.666666666666,10.0,1.3333333333333333,2020,"POLYGON ((121.239624023438 25.1005230574652, 121.2451171875 25.1005230574652, 121.2451171875 25.0955485396042, 121.239624023438 25.0955485396042, 121.239624023438 25.1005230574652))"
Taiwan,0.3246854564270391,2524.0,2225.0,68.0,6.0,2020,"POLYGON ((121.2451171875 25.0806237724448, 121.250610351562 25.0806237724448, 121.250610351562 25.0756484456305, 121.2451171875 25.0756484456305, 121.2451171875 25.0806237724448))"
Taiwan,0.314819283164535,78864.0,74948.0,4.0,1.0,2020,"POLYGON ((121.2451171875 25.0855988970648, 121.250610351562 25.0855988970648, 121.250610351562 25.0806237724448, 121.2451171875 25.0806237724448, 121.2451171875 25.0855988970648))"
Taiwan,0.3316199414863676,52543.25,56348.75,4.5,6.5,2020,"POLYGON ((121.2451171875 25.090573819461, 121.250610351562 25.090573819461, 121.250610351562 25.0855988970648, 121.2451171875 25.0855988970648, 121.2451171875 25.090573819461))"
Taiwan,0.318887125025034,25841.0,26366.75,8.5,11.25,2020,"POLYGON ((121.2451171875 25.0955485396042, 121.250610351562 25.0955485396042, 121.250610351562 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0955485396042))"
Taiwan,0.3116107624744542,25841.0,26366.75,8.5,11.25,2020,"POLYGON ((121.2451171875 25.0955485396042, 121.250610351562 25.0955485396042, 121.250610351562 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0955485396042))"
Taiwan,0.3137672217121015,77354.75,40569.5,6.75,33.75,2020,"POLYGON ((121.437377929688 24.9860580211676, 121.44287109375 24.9860580211676, 121.44287109375 24.981078858235, 121.437377929688 24.981078858235, 121.437377929688 24.9860580211676))"
Taiwan,0.3073051388398658,75808.0,33748.5,9.25,547.25,2020,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))"
Taiwan,0.3018140364116086,86036.0,44706.0,4.75,553.75,2020,"POLYGON ((121.503295898438 25.0408154989491, 121.5087890625 25.0408154989491, 121.5087890625 25.035838555635, 121.503295898438 25.035838555635, 121.503295898438 25.0408154989491))"
Taiwan,0.3284252675578438,72673.25,44860.5,6.75,654.25,2020,"POLYGON ((121.503295898438 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0408154989491, 121.503295898438 25.0408154989491, 121.503295898438 25.0457922403034))"
Taiwan,0.4092208446240027,72673.25,44860.5,6.75,654.25,2020,"POLYGON ((121.503295898438 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0408154989491, 121.503295898438 25.0408154989491, 121.503295898438 25.0457922403034))"
Taiwan,0.3016814963480747,78661.0,40152.25,8.0,154.5,2020,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))"
Taiwan,0.3912688976286472,78661.0,40152.25,8.0,154.5,2020,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))"
Taiwan,0.3555224789370365,78661.0,40152.25,8.0,154.5,2020,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))"
Taiwan,0.3428025055051151,64587.5,42576.25,7.25,434.75,2020,"POLYGON ((121.5087890625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0408154989491, 121.5087890625 25.0408154989491, 121.5087890625 25.0457922403034))"
Taiwan,0.3673102065016868,82819.75,58609.75,7.25,286.0,2020,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))"
Taiwan,0.4121236854072678,82819.75,58609.75,7.25,286.0,2020,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))"
Taiwan,0.4183878591721122,93164.0,43082.25,9.0,555.75,2020,"POLYGON ((121.5087890625 25.0557451170153, 121.514282226562 25.0557451170153, 121.514282226562 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0557451170153))"
Taiwan,0.3543598093636038,51749.75,30511.5,8.5,392.0,2020,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))"
Taiwan,0.3926986626968401,51749.75,30511.5,8.5,392.0,2020,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))"
Taiwan,0.3808300042883863,68247.5,36687.25,8.75,428.25,2020,"POLYGON ((121.514282226562 25.0557451170153, 121.519775390625 25.0557451170153, 121.519775390625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0557451170153))"
Taiwan,0.3203871908603786,80848.5,52622.0,7.25,440.75,2020,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))"
Taiwan,0.3164572633772599,80848.5,52622.0,7.25,440.75,2020,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))"
Taiwan,0.3504952430209397,80848.5,52622.0,7.25,440.75,2020,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))"
Taiwan,0.3507912649696375,80848.5,52622.0,7.25,440.75,2020,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))"
Taiwan,0.3168969691873199,70132.5,37455.5,7.25,658.0,2020,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))"
Taiwan,0.32041240271504,70132.5,37455.5,7.25,658.0,2020,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))"
Taiwan,0.3048998014507169,83996.75,39037.5,7.5,797.0,2020,"POLYGON ((121.519775390625 25.0607212523142, 121.525268554688 25.0607212523142, 121.525268554688 25.0557451170153, 121.519775390625 25.0557451170153, 121.519775390625 25.0607212523142))"
Taiwan,0.3004747415942965,83794.25,41912.5,10.0,439.25,2020,"POLYGON ((121.525268554688 25.0507687796686, 121.53076171875 25.0507687796686, 121.53076171875 25.0457922403034, 121.525268554688 25.0457922403034, 121.525268554688 25.0507687796686))"
Taiwan,0.3360496011231683,83794.25,41912.5,10.0,439.25,2020,"POLYGON ((121.525268554688 25.0507687796686, 121.53076171875 25.0507687796686, 121.53076171875 25.0457922403034, 121.525268554688 25.0457922403034, 121.525268554688 25.0507687796686))"
Taiwan,0.3124226158081648,82895.25,41996.75,10.75,578.0,2020,"POLYGON ((121.53076171875 25.0507687796686, 121.536254882812 25.0507687796686, 121.536254882812 25.0457922403034, 121.53076171875 25.0457922403034, 121.53076171875 25.0507687796686))"
Taiwan,0.301100280112399,91502.25,50694.5,7.0,221.5,2020,"POLYGON ((121.552734375 25.0855988970648, 121.558227539062 25.0855988970648, 121.558227539062 25.0806237724448, 121.552734375 25.0806237724448, 121.552734375 25.0855988970648))"
Taiwan,0.3609690101256814,97619.0,58879.0,9.75,442.0,2020,"POLYGON ((121.558227539062 25.0408154989491, 121.563720703125 25.0408154989491, 121.563720703125 25.035838555635, 121.558227539062 25.035838555635, 121.558227539062 25.0408154989491))"
Taiwan,0.3481904685279391,92823.25,43073.25,9.75,591.0,2020,"POLYGON ((121.563720703125 25.0457922403034, 121.569213867188 25.0457922403034, 121.569213867188 25.0408154989491, 121.563720703125 25.0408154989491, 121.563720703125 25.0457922403034))"
Taiwan,0.3956250951372101,100787.0,51722.0,9.5,259.75,2020,"POLYGON ((121.569213867188 25.035838555635, 121.57470703125 25.035838555635, 121.57470703125 25.0308614103904, 121.569213867188 25.0308614103904, 121.569213867188 25.035838555635))"
Taiwan,0.4291302668868449,88419.25,46655.5,8.0,294.75,2020,"POLYGON ((121.569213867188 25.0408154989491, 121.57470703125 25.0408154989491, 121.57470703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0408154989491))"
Taiwan,0.3158351865495467,98897.25,47914.25,8.5,524.75,2020,"POLYGON ((121.569213867188 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0457922403034, 121.569213867188 25.0457922403034, 121.569213867188 25.0507687796686))"
Taiwan,0.3208033050133338,87920.5,44901.75,8.75,675.0,2020,"POLYGON ((121.57470703125 25.0507687796686, 121.580200195312 25.0507687796686, 121.580200195312 25.0457922403034, 121.57470703125 25.0457922403034, 121.57470703125 25.0507687796686))"
Taiwan,0.3202912040344025,96891.25,40094.25,7.5,236.5,2020,"POLYGON ((121.57470703125 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0557451170153))"
Taiwan,0.3074171735250551,96891.25,40094.25,7.5,236.5,2020,"POLYGON ((121.57470703125 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0557451170153))"
Taiwan,0.3084465522116961,98588.5,48099.0,6.25,291.25,2020,"POLYGON ((121.57470703125 25.0607212523142, 121.580200195312 25.0607212523142, 121.580200195312 25.0557451170153, 121.57470703125 25.0557451170153, 121.57470703125 25.0607212523142))"
Taiwan,0.3064956170099562,99496.75,47129.5,6.75,205.25,2020,"POLYGON ((121.580200195312 25.0607212523142, 121.585693359375 25.0607212523142, 121.585693359375 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0607212523142))"
Taiwan,0.3091887410021736,110963.5,55148.0,5.25,203.75,2020,"POLYGON ((121.585693359375 25.0656971855359, 121.591186523438 25.0656971855359, 121.591186523438 25.0607212523142, 121.585693359375 25.0607212523142, 121.585693359375 25.0656971855359))"
Taiwan,0.3029270093887682,58912.0,27370.25,9.0,217.75,2020,"POLYGON ((121.739501953125 25.130365915065, 121.744995117188 25.130365915065, 121.744995117188 25.125392611512, 121.739501953125 25.125392611512, 121.739501953125 25.130365915065))"
Philippines,0.3272052753691623,8456.0,10312.666666666666,29.0,10.333333333333334,2020,"POLYGON ((123.64013671875 10.3905715763377, 123.645629882812 10.3905715763377, 123.645629882812 10.3851684470702, 123.64013671875 10.3851684470702, 123.64013671875 10.3905715763377))"
Philippines,0.3076572609767248,40655.75,31351.5,18.0,41.75,2020,"POLYGON ((123.898315429688 10.2933010001091, 123.90380859375 10.2933010001091, 123.90380859375 10.287896197089, 123.898315429688 10.287896197089, 123.898315429688 10.2933010001091))"
