longitude,latitude,light_intensity,year,normalized_light_intensity
120.3000024024,22.6291662477,105.13368,2021,0.4081121612740075
120.3041690691,22.6291662477,96.70245,2021,0.3753834724513747
120.3083357358,22.6291662477,81.652596,2021,0.3169623419173892
120.2958357357,22.624999581,89.400925,2021,0.347040118082478
120.3000024024,22.624999581,94.530205,2021,0.3669511641580985
120.3041690691,22.624999581,86.263435,2021,0.3348608827995925
120.3000024024,22.6208329143,93.88424,2021,0.3644436311557593
120.3041690691,22.6208329143,88.7288,2021,0.3444310361365564
120.3125024025,22.6208329143,79.891136,2021,0.3101246354127019
120.3041690691,22.6166662476,99.14364,2021,0.384859782297853
120.3083357358,22.6166662476,86.07006,2021,0.3341102319217163
120.3125024025,22.6166662476,90.08724,2021,0.3497042833429803
120.3166690692,22.6166662476,85.027214,2021,0.3300620702390285
120.3041690691,22.6124995809,98.66909,2021,0.383017654959282
120.3083357358,22.6124995809,87.44756,2021,0.3394574670052304
120.3125024025,22.6124995809,84.172455,2021,0.3267440322624409
120.3083357358,22.6083329142,86.1057,2021,0.3342485807118262
120.3125024025,22.6083329142,81.99444,2021,0.3182893257503393
120.3041690691,22.5708329139,84.01487,2021,0.3261323124507272
120.3375024027,22.5708329139,82.40351,2021,0.3198772701827263
120.3416690694,22.5708329139,102.280975,2021,0.397038415895484
120.3458357361,22.5708329139,100.53004,2021,0.3902415657604911
120.3041690691,22.5666662472,84.38534,2021,0.3275704178455654
120.3083357358,22.5666662472,110.18046,2021,0.4277029555206698
120.3416690694,22.5666662472,78.164345,2021,0.3034215084311437
120.3458357361,22.5666662472,77.96375,2021,0.3026428306659331
120.3083357358,22.5624995805,89.21018,2021,0.3462996764447248
120.3125024025,22.5624995805,103.138084,2021,0.4003655761968965
120.3125024025,22.5583329138,111.95805,2021,0.4346032761102189
120.3166690692,22.5583329138,131.25444,2021,0.5095087814410143
120.3166690692,22.5541662471,88.532036,2021,0.3436672297017306
120.3250024026,22.5499995804,79.445755,2021,0.3083957374753294
120.3250024026,22.5458329137,108.62098,2021,0.4216493031300792
120.3291690693,22.5458329137,96.96354,2021,0.3763969821486195
120.3500024028,22.5458329137,80.42239,2021,0.3121868786265365
120.3541690695,22.5458329137,87.12325,2021,0.3381985473609948
120.3250024026,22.541666247,102.69916,2021,0.3986617433026705
120.3291690693,22.541666247,123.15262,2021,0.4780588096484073
120.333335736,22.541666247,83.027756,2021,0.3223004934944819
120.3458357361,22.541666247,83.16101,2021,0.3228177642486152
120.3500024028,22.541666247,92.523544,2021,0.3591616265175035
120.3541690695,22.541666247,100.71213,2021,0.3909484100700062
120.3583357362,22.541666247,99.79011,2021,0.3873692756295694
120.3291690693,22.5374995803,103.6058,2021,0.4021811750385088
120.333335736,22.5374995803,85.40041,2021,0.3315107575306634
120.3458357361,22.5374995803,89.09187,2021,0.3458404159127971
120.3500024028,22.5374995803,90.43623,2021,0.3510590068070787
120.3541690695,22.5374995803,94.41718,2021,0.3665124191524258
120.3583357362,22.5374995803,98.4817,2021,0.3822902368959065
120.3625024029,22.5374995803,83.7986,2021,0.3252927868380146
120.3458357361,22.5333329136,80.43,2021,0.3122164194316077
120.3583357362,22.5333329136,80.56149,2021,0.3127268426193618
120.3625024029,22.5333329136,81.9011,2021,0.3179269947719762
120.3583357362,22.5291662469,82.1127,2021,0.3187483921902496
120.3625024029,22.5291662469,79.54038,2021,0.3087630566185436
120.4125024033,22.49999958,82.68296,2021,0.3209620504688156
120.4083357366,22.4958329133,80.118004,2021,0.3110053007694545
120.4125024033,22.4958329133,92.117546,2021,0.3575856070986749
120.4083357366,22.4916662466,80.646805,2021,0.3130580218289081
120.4125024033,22.4916662466,78.73789,2021,0.3056479185552628
