country,normalized_light_intensity,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry
Taiwan,0.3265244171445826,107673.0,42798.0,8.25,551.25,"POLYGON ((120.179443359375 23.0089642696731, 120.184936523438 23.0089642696731, 120.184936523438 23.0039080266307, 120.179443359375 23.0039080266307, 120.179443359375 23.0089642696731))"
Taiwan,0.3877834485858203,103448.0,39815.25,7.75,249.5,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))"
Taiwan,0.3473180384424084,102816.0,34607.75,9.25,155.75,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))"
Taiwan,0.3545903557927946,87632.25,34208.75,8.5,242.25,"POLYGON ((120.195922851562 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 23.0089642696731))"
Taiwan,0.3448662059672658,128048.25,46059.25,10.0,501.0,"POLYGON ((120.201416015625 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 23.0089642696731))"
Taiwan,0.321302099683564,122032.5,49142.75,9.5,486.75,"POLYGON ((120.201416015625 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.014020323238))"
Taiwan,0.3013219568496955,93524.0,37538.0,8.75,140.25,"POLYGON ((120.1904296875 23.0291873467446, 120.195922851562 23.0291873467446, 120.195922851562 23.024131861806, 120.1904296875 23.024131861806, 120.1904296875 23.0291873467446))"
Taiwan,0.3188096088125849,136941.75,52020.75,8.5,221.0,"POLYGON ((120.206909179688 23.014020323238, 120.21240234375 23.014020323238, 120.21240234375 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.014020323238))"
Taiwan,0.3192559428161439,100832.75,36927.5,9.0,366.25,"POLYGON ((120.206909179688 23.019076187293, 120.21240234375 23.019076187293, 120.21240234375 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.019076187293))"
Taiwan,0.3314607788361443,125989.0,55464.75,8.0,202.5,"POLYGON ((120.206909179688 23.0089642696731, 120.21240234375 23.0089642696731, 120.21240234375 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 23.0089642696731))"
Taiwan,0.3070259330614673,99701.75,34502.5,8.5,135.75,"POLYGON ((120.21240234375 23.0089642696731, 120.217895507812 23.0089642696731, 120.217895507812 23.0039080266307, 120.21240234375 23.0039080266307, 120.21240234375 23.0089642696731))"
Taiwan,0.3089559258563834,6992.0,260.5,66.0,1.0,"POLYGON ((120.261840820312 23.1100492973567, 120.267333984375 23.1100492973567, 120.267333984375 23.1049968499888, 120.261840820312 23.1049968499888, 120.261840820312 23.1100492973567))"
Taiwan,0.4517487283188056,322379.0,299586.0,6.5,1.0,"POLYGON ((120.261840820312 23.115101554603, 120.267333984375 23.115101554603, 120.267333984375 23.1100492973567, 120.261840820312 23.1100492973567, 120.261840820312 23.115101554603))"
Taiwan,0.4731870456621268,78048.0,42603.0,13.0,3.0,"POLYGON ((120.261840820312 23.1201536216956, 120.267333984375 23.1201536216956, 120.267333984375 23.115101554603, 120.261840820312 23.115101554603, 120.261840820312 23.1201536216956))"
Taiwan,0.3462457965006528,186324.5,119746.25,31.75,3.25,"POLYGON ((120.261840820312 23.1252054986023, 120.267333984375 23.1252054986023, 120.267333984375 23.1201536216956, 120.261840820312 23.1201536216956, 120.261840820312 23.1252054986023))"
Taiwan,0.3375816064740091,2371.0,1652.0,55.0,5.0,"POLYGON ((120.41015625 23.9059269273147, 120.415649414062 23.9059269273147, 120.415649414062 23.9009049130377, 120.41015625 23.9009049130377, 120.41015625 23.9059269273147))"
Taiwan,0.329579444910028,30444.5,22974.0,6.5,3.0,"POLYGON ((120.404663085938 23.9059269273147, 120.41015625 23.9059269273147, 120.41015625 23.9009049130377, 120.404663085938 23.9009049130377, 120.404663085938 23.9059269273147))"
Taiwan,0.3473713128193856,56132.25,25267.0,15.25,10.5,"POLYGON ((120.399169921875 23.9009049130377, 120.404663085938 23.9009049130377, 120.404663085938 23.8958827036826, 120.399169921875 23.8958827036826, 120.399169921875 23.9009049130377))"
Taiwan,0.3329228545951498,25873.5,18236.5,7.0,2.0,"POLYGON ((120.404663085938 23.9009049130377, 120.41015625 23.9009049130377, 120.41015625 23.8958827036826, 120.404663085938 23.8958827036826, 120.404663085938 23.9009049130377))"
Taiwan,0.3207681137248792,60302.0,34932.0,6.0,1.0,"POLYGON ((120.41015625 23.9009049130377, 120.415649414062 23.9009049130377, 120.415649414062 23.8958827036826, 120.41015625 23.8958827036826, 120.41015625 23.9009049130377))"
Taiwan,0.3527289551168808,82028.0,33742.666666666664,10.0,13.333333333333334,"POLYGON ((120.514526367188 23.9159703705102, 120.52001953125 23.9159703705102, 120.52001953125 23.9109487464825, 120.514526367188 23.9109487464825, 120.514526367188 23.9159703705102))"
Taiwan,0.3184668423095909,58833.75,31971.0,38.25,7.5,"POLYGON ((120.514526367188 23.9209917993668, 120.52001953125 23.9209917993668, 120.52001953125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9209917993668))"
Taiwan,0.362546614594625,42425.5,22962.0,11.25,2.5,"POLYGON ((120.509033203125 23.9209917993668, 120.514526367188 23.9209917993668, 120.514526367188 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9209917993668))"
Taiwan,0.395056390912503,76171.66666666667,32528.333333333332,8.333333333333334,3.0,"POLYGON ((120.509033203125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9109487464825, 120.509033203125 23.9109487464825, 120.509033203125 23.9159703705102))"
Taiwan,0.3524788675522671,47510.5,14021.0,11.5,2.5,"POLYGON ((120.503540039062 23.9209917993668, 120.509033203125 23.9209917993668, 120.509033203125 23.9159703705102, 120.503540039062 23.9159703705102, 120.503540039062 23.9209917993668))"
Taiwan,0.3404418628998426,46175.5,15939.0,8.5,3.0,"POLYGON ((120.503540039062 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9109487464825, 120.503540039062 23.9109487464825, 120.503540039062 23.9159703705102))"
Taiwan,0.3060061736012574,29915.0,5551.0,11.0,1.0,"POLYGON ((120.509033203125 23.9260130330212, 120.514526367188 23.9260130330212, 120.514526367188 23.9209917993668, 120.509033203125 23.9209917993668, 120.509033203125 23.9260130330212))"
Taiwan,0.3000006715583806,116827.5,42696.25,9.0,195.0,"POLYGON ((120.536499023438 24.0765591202954, 120.5419921875 24.0765591202954, 120.5419921875 24.0715437570752, 120.536499023438 24.0715437570752, 120.536499023438 24.0765591202954))"
Taiwan,0.3215201038376766,87670.0,93160.0,4.0,1.0,"POLYGON ((120.52001953125 23.9159703705102, 120.525512695312 23.9159703705102, 120.525512695312 23.9109487464825, 120.52001953125 23.9109487464825, 120.52001953125 23.9159703705102))"
Taiwan,0.3019748202872895,126473.25,71360.0,6.0,535.25,"POLYGON ((120.635375976562 24.1668020853032, 120.640869140625 24.1668020853032, 120.640869140625 24.1617902576437, 120.635375976562 24.1617902576437, 120.635375976562 24.1668020853032))"
Taiwan,0.3025106151835778,136959.0,51801.25,5.25,270.5,"POLYGON ((120.6298828125 24.1768251504575, 120.635375976562 24.1768251504575, 120.635375976562 24.1718137162514, 120.6298828125 24.1718137162514, 120.6298828125 24.1768251504575))"
Taiwan,0.3284583111890515,102740.0,45328.75,7.75,556.75,"POLYGON ((120.635375976562 24.1718137162514, 120.640869140625 24.1718137162514, 120.640869140625 24.1668020853032, 120.635375976562 24.1668020853032, 120.635375976562 24.1718137162514))"
Taiwan,0.3155596350247119,116987.5,48647.0,5.25,617.0,"POLYGON ((120.635375976562 24.1768251504575, 120.640869140625 24.1768251504575, 120.640869140625 24.1718137162514, 120.635375976562 24.1718137162514, 120.635375976562 24.1768251504575))"
Taiwan,0.3039159772550551,103436.75,40892.25,6.5,306.75,"POLYGON ((120.673828125 24.151766012313, 120.679321289062 24.151766012313, 120.679321289062 24.1467535947031, 120.673828125 24.1467535947031, 120.673828125 24.151766012313))"
Taiwan,0.3333947311082184,69074.5,32999.25,7.5,240.5,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))"
Taiwan,0.3321773859741422,70807.0,36212.0,5.75,137.5,"POLYGON ((120.684814453125 24.1417409805043, 120.690307617188 24.1417409805043, 120.690307617188 24.1367281697474, 120.684814453125 24.1367281697474, 120.684814453125 24.1417409805043))"
Taiwan,0.3143764694949263,115768.0,42099.5,5.25,147.0,"POLYGON ((120.690307617188 24.1417409805043, 120.69580078125 24.1417409805043, 120.69580078125 24.1367281697474, 120.690307617188 24.1367281697474, 120.690307617188 24.1417409805043))"
Taiwan,0.3538007312377942,68108.33333333333,40101.0,4.0,2.0,"POLYGON ((121.2451171875 25.0855988970648, 121.250610351562 25.0855988970648, 121.250610351562 25.0806237724448, 121.2451171875 25.0806237724448, 121.2451171875 25.0855988970648))"
Taiwan,0.7418345197078511,28495.333333333332,31677.666666666668,22.0,9.666666666666666,"POLYGON ((121.239624023438 25.0855988970648, 121.2451171875 25.0855988970648, 121.2451171875 25.0806237724448, 121.239624023438 25.0806237724448, 121.239624023438 25.0855988970648))"
Taiwan,0.8517580292082865,108501.0,108634.5,11.0,2.5,"POLYGON ((121.239624023438 25.0806237724448, 121.2451171875 25.0806237724448, 121.2451171875 25.0756484456305, 121.239624023438 25.0756484456305, 121.239624023438 25.0806237724448))"
Taiwan,0.537536872145804,301123.0,93562.0,2.0,1.0,"POLYGON ((121.239624023438 25.0756484456305, 121.2451171875 25.0756484456305, 121.2451171875 25.0706729166511, 121.239624023438 25.0706729166511, 121.239624023438 25.0756484456305))"
Taiwan,0.3484569704013943,185847.66666666666,195121.66666666666,5.333333333333333,12.333333333333334,"POLYGON ((121.228637695312 25.0756484456305, 121.234130859375 25.0756484456305, 121.234130859375 25.0706729166511, 121.228637695312 25.0706729166511, 121.228637695312 25.0756484456305))"
Taiwan,1.0,145843.0,120839.5,7.0,36.0,"POLYGON ((121.234130859375 25.0806237724448, 121.239624023438 25.0806237724448, 121.239624023438 25.0756484456305, 121.234130859375 25.0756484456305, 121.234130859375 25.0806237724448))"
Taiwan,0.8406506865015251,157116.75,121318.5,5.75,103.25,"POLYGON ((121.234130859375 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0855988970648))"
Taiwan,0.4566039013194258,127526.5,82320.0,5.75,6.75,"POLYGON ((121.228637695312 25.0855988970648, 121.234130859375 25.0855988970648, 121.234130859375 25.0806237724448, 121.228637695312 25.0806237724448, 121.228637695312 25.0855988970648))"
Taiwan,0.3857673022261539,159724.75,143003.5,8.75,199.75,"POLYGON ((121.228637695312 25.0806237724448, 121.234130859375 25.0806237724448, 121.234130859375 25.0756484456305, 121.228637695312 25.0756484456305, 121.228637695312 25.0806237724448))"
Taiwan,0.3866663519788088,210878.5,32184.75,24.0,18.75,"POLYGON ((121.234130859375 25.1005230574652, 121.239624023438 25.1005230574652, 121.239624023438 25.0955485396042, 121.234130859375 25.0955485396042, 121.234130859375 25.1005230574652))"
Taiwan,0.4366412617037,55158.0,22042.5,5.5,8.25,"POLYGON ((121.239624023438 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0855988970648, 121.239624023438 25.0855988970648, 121.239624023438 25.090573819461))"
Taiwan,0.3443322821180268,63820.0,61215.75,3.75,10.5,"POLYGON ((121.2451171875 25.090573819461, 121.250610351562 25.090573819461, 121.250610351562 25.0855988970648, 121.2451171875 25.0855988970648, 121.2451171875 25.090573819461))"
Taiwan,0.3346298938895058,43881.0,42993.5,15.5,11.25,"POLYGON ((121.2451171875 25.0955485396042, 121.250610351562 25.0955485396042, 121.250610351562 25.090573819461, 121.2451171875 25.090573819461, 121.2451171875 25.0955485396042))"
Taiwan,0.3206263489152604,43816.0,21987.0,8.0,2.0,"POLYGON ((121.2451171875 25.1005230574652, 121.250610351562 25.1005230574652, 121.250610351562 25.0955485396042, 121.2451171875 25.0955485396042, 121.2451171875 25.1005230574652))"
Taiwan,0.4474139703630029,8743.0,20941.0,4.0,1.0,"POLYGON ((121.239624023438 25.1005230574652, 121.2451171875 25.1005230574652, 121.2451171875 25.0955485396042, 121.239624023438 25.0955485396042, 121.239624023438 25.1005230574652))"
Taiwan,0.3222186410088405,104649.0,45027.75,8.0,789.75,"POLYGON ((121.514282226562 25.0557451170153, 121.519775390625 25.0557451170153, 121.519775390625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0557451170153))"
Taiwan,0.321479033966763,124684.75,50988.5,7.75,972.25,"POLYGON ((121.5087890625 25.0557451170153, 121.514282226562 25.0557451170153, 121.514282226562 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0557451170153))"
Taiwan,0.3147162275716483,103948.0,38094.25,8.5,934.25,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))"
Taiwan,0.352372854492281,88720.0,34850.25,12.25,876.25,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))"
Taiwan,0.3261205116560602,104548.0,40946.25,8.0,550.5,"POLYGON ((121.481323242188 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0507687796686, 121.481323242188 25.0507687796686, 121.481323242188 25.0557451170153))"
Taiwan,0.3299851942727171,119443.25,48009.25,8.25,812.5,"POLYGON ((121.481323242188 25.0607212523142, 121.48681640625 25.0607212523142, 121.48681640625 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0607212523142))"
Taiwan,0.3148950057290141,118190.25,39302.25,8.25,869.0,"POLYGON ((121.481323242188 25.0656971855359, 121.48681640625 25.0656971855359, 121.48681640625 25.0607212523142, 121.481323242188 25.0607212523142, 121.481323242188 25.0656971855359))"
Taiwan,0.3025137750016235,117881.25,50066.75,13.25,25.75,"POLYGON ((121.475830078125 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0507687796686, 121.475830078125 25.0507687796686, 121.475830078125 25.0557451170153))"
Taiwan,0.3793963249142297,104335.5,58224.75,7.25,822.5,"POLYGON ((121.503295898438 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0408154989491, 121.503295898438 25.0408154989491, 121.503295898438 25.0457922403034))"
Taiwan,0.382469345009702,100266.25,49963.5,7.75,306.0,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))"
Taiwan,0.340223936382537,88076.25,51693.75,6.5,631.5,"POLYGON ((121.5087890625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0408154989491, 121.5087890625 25.0408154989491, 121.5087890625 25.0457922403034))"
Taiwan,0.3709829405926646,106926.0,67801.5,5.75,496.0,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))"
Taiwan,0.3429146534310403,82748.0,38189.75,7.75,680.75,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))"
Taiwan,0.3141015187428644,120513.5,50837.25,8.5,757.75,"POLYGON ((121.53076171875 25.0507687796686, 121.536254882812 25.0507687796686, 121.536254882812 25.0457922403034, 121.53076171875 25.0457922403034, 121.53076171875 25.0507687796686))"
Taiwan,0.334817270323249,115417.0,44881.75,8.75,706.25,"POLYGON ((121.525268554688 25.0507687796686, 121.53076171875 25.0507687796686, 121.53076171875 25.0457922403034, 121.525268554688 25.0457922403034, 121.525268554688 25.0507687796686))"
Taiwan,0.3243842809222647,110064.75,52409.5,8.5,653.25,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))"
Taiwan,0.3039704200659781,100147.25,47071.25,6.75,967.75,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))"
Taiwan,0.315568505029914,111382.5,54999.0,7.5,555.0,"POLYGON ((121.558227539062 25.0855988970648, 121.563720703125 25.0855988970648, 121.563720703125 25.0806237724448, 121.558227539062 25.0806237724448, 121.558227539062 25.0855988970648))"
Taiwan,0.316892911320871,117590.75,56509.0,6.25,412.5,"POLYGON ((121.552734375 25.0855988970648, 121.558227539062 25.0855988970648, 121.558227539062 25.0806237724448, 121.552734375 25.0806237724448, 121.552734375 25.0855988970648))"
Taiwan,0.3017885540598867,131387.25,43822.75,8.5,523.75,"POLYGON ((121.57470703125 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0557451170153))"
Taiwan,0.3048840888293949,133996.75,54476.5,7.5,973.5,"POLYGON ((121.57470703125 25.0507687796686, 121.580200195312 25.0507687796686, 121.580200195312 25.0457922403034, 121.57470703125 25.0457922403034, 121.57470703125 25.0507687796686))"
Taiwan,0.304449245073275,129240.75,51737.0,7.5,808.0,"POLYGON ((121.569213867188 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0457922403034, 121.569213867188 25.0457922403034, 121.569213867188 25.0507687796686))"
Taiwan,0.4230561208916882,103353.0,66237.0,6.0,427.75,"POLYGON ((121.563720703125 25.0408154989491, 121.569213867188 25.0408154989491, 121.569213867188 25.035838555635, 121.563720703125 25.035838555635, 121.563720703125 25.0408154989491))"
Taiwan,0.3922910765379744,88926.75,50353.25,6.25,589.25,"POLYGON ((121.563720703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0308614103904, 121.563720703125 25.0308614103904, 121.563720703125 25.035838555635))"
Taiwan,0.343488020660086,141110.0,55746.75,8.5,690.0,"POLYGON ((121.569213867188 25.0408154989491, 121.57470703125 25.0408154989491, 121.57470703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0408154989491))"
Taiwan,0.3563396295101695,139722.75,57875.0,7.0,450.25,"POLYGON ((121.569213867188 25.035838555635, 121.57470703125 25.035838555635, 121.57470703125 25.0308614103904, 121.569213867188 25.0308614103904, 121.569213867188 25.035838555635))"
Taiwan,0.3245135073875497,97357.25,26499.5,27.5,11.5,"POLYGON ((121.744995117188 25.1502571041147, 121.75048828125 25.1502571041147, 121.75048828125 25.1452846106851, 121.744995117188 25.1452846106851, 121.744995117188 25.1502571041147))"
Japan,0.3057739494013567,81785.75,75805.25,20.25,78.25,"POLYGON ((135.499877929688 34.7009774147201, 135.50537109375 34.7009774147201, 135.50537109375 34.6964611727235, 135.499877929688 34.6964611727235, 135.499877929688 34.7009774147201))"
Japan,0.3570845664812057,56597.75,63021.75,21.25,74.75,"POLYGON ((135.499877929688 34.6738762658827, 135.50537109375 34.6738762658827, 135.50537109375 34.6693585452454, 135.499877929688 34.6693585452454, 135.499877929688 34.6738762658827))"
Japan,0.3335532597538985,82478.0,75749.0,22.5,80.75,"POLYGON ((135.499877929688 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6648405782193, 135.499877929688 34.6648405782193, 135.499877929688 34.6693585452454))"
Japan,0.301470940867766,96628.25,68076.75,17.75,68.25,"POLYGON ((135.50537109375 34.6738762658827, 135.510864257812 34.6738762658827, 135.510864257812 34.6693585452454, 135.50537109375 34.6693585452454, 135.50537109375 34.6738762658827))"
Japan,0.353906991369934,100382.0,98611.5,33.0,62.5,"POLYGON ((141.344604492188 43.0568477758455, 141.35009765625 43.0568477758455, 141.35009765625 43.0528339176279, 141.344604492188 43.0528339176279, 141.344604492188 43.0568477758455))"
Japan,0.461180027261965,73915.5,80587.0,38.0,63.0,"POLYGON ((141.35009765625 43.0568477758455, 141.355590820312 43.0568477758455, 141.355590820312 43.0528339176279, 141.35009765625 43.0528339176279, 141.35009765625 43.0568477758455))"
Japan,0.3543171792185472,56109.5,59141.25,39.25,45.5,"POLYGON ((141.355590820312 43.0568477758455, 141.361083984375 43.0568477758455, 141.361083984375 43.0528339176279, 141.355590820312 43.0528339176279, 141.355590820312 43.0568477758455))"
Japan,0.7069107641138135,35401.0,57865.0,22.0,3.0,"POLYGON ((141.498413085938 40.5346767806154, 141.50390625 40.5346767806154, 141.50390625 40.5305017757432, 141.498413085938 40.5305017757432, 141.498413085938 40.5346767806154))"
Japan,0.5005674286212043,81195.5,85631.25,14.75,252.0,"POLYGON ((139.7021484375 35.6929946320988, 139.707641601562 35.6929946320988, 139.707641601562 35.6885332073887, 139.7021484375 35.6885332073887, 139.7021484375 35.6929946320988))"
Japan,0.3182463193620772,104559.25,113131.25,12.5,179.75,"POLYGON ((139.707641601562 35.6929946320988, 139.713134765625 35.6929946320988, 139.713134765625 35.6885332073887, 139.707641601562 35.6885332073887, 139.707641601562 35.6929946320988))"
Japan,0.38120700119923,112513.75,102815.0,15.25,86.5,"POLYGON ((139.707641601562 35.697455807258, 139.713134765625 35.697455807258, 139.713134765625 35.6929946320988, 139.707641601562 35.6929946320988, 139.707641601562 35.697455807258))"
Japan,0.5764750410684207,97314.25,98420.25,14.25,317.25,"POLYGON ((139.7021484375 35.697455807258, 139.707641601562 35.697455807258, 139.707641601562 35.6929946320988, 139.7021484375 35.6929946320988, 139.7021484375 35.697455807258))"
Japan,0.419783003259607,92172.25,94421.75,17.75,148.5,"POLYGON ((139.696655273438 35.697455807258, 139.7021484375 35.697455807258, 139.7021484375 35.6929946320988, 139.696655273438 35.6929946320988, 139.696655273438 35.697455807258))"
Japan,0.370764457768912,94599.0,75705.5,20.25,133.25,"POLYGON ((139.696655273438 35.6929946320988, 139.7021484375 35.6929946320988, 139.7021484375 35.6885332073887, 139.696655273438 35.6885332073887, 139.696655273438 35.6929946320988))"
Japan,0.319466018949149,93903.25,98104.0,13.5,96.75,"POLYGON ((139.691162109375 35.661759419295, 139.696655273438 35.661759419295, 139.696655273438 35.6572962480963, 139.691162109375 35.6572962480963, 139.691162109375 35.661759419295))"
Japan,0.4146447981841389,119735.0,118054.5,16.0,96.75,"POLYGON ((139.696655273438 35.6662223410348, 139.7021484375 35.6662223410348, 139.7021484375 35.661759419295, 139.696655273438 35.661759419295, 139.696655273438 35.6662223410348))"
Japan,0.4053694801616702,97445.0,89485.0,14.75,216.75,"POLYGON ((139.696655273438 35.661759419295, 139.7021484375 35.661759419295, 139.7021484375 35.6572962480963, 139.696655273438 35.6572962480963, 139.696655273438 35.661759419295))"
Japan,0.3004668985522971,92267.75,100723.75,12.0,147.75,"POLYGON ((139.707641601562 35.7375951517478, 139.713134765625 35.7375951517478, 139.713134765625 35.7331362231339, 139.707641601562 35.7331362231339, 139.707641601562 35.7375951517478))"
