country,normalized_light_intensity,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry
Philippines,0.43847690179475984,31619.5,29835.666666666668,8.166666666666668,1.6666666666666665,"POLYGON ((121.036376953125 13.7633957796245, 121.041870117188 13.7633957796245, 121.041870117188 13.7580602828386, 121.036376953125 13.7580602828386, 121.036376953125 13.7633957796245))"
Philippines,0.3124273542208943,14480.0,20202.33333333333,25.0,4.0,"POLYGON ((121.036376953125 13.7740664080548, 121.041870117188 13.7740664080548, 121.041870117188 13.768731154711, 121.036376953125 13.768731154711, 121.036376953125 13.7740664080548))"
Philippines,0.31542420731537757,31524.25,33188.0,17.75,221.5,"POLYGON ((121.036376953125 14.4240404443547, 121.041870117188 14.4240404443547, 121.041870117188 14.4187203682847, 121.036376953125 14.4187203682847, 121.036376953125 14.4240404443547))"
Philippines,0.31507989864141706,52378.125,41688.5,16.125,1247.875,"POLYGON ((121.036376953125 14.5623177019148, 121.041870117188 14.5623177019148, 121.041870117188 14.5570009430895, 121.036376953125 14.5570009430895, 121.036376953125 14.5623177019148))"
Philippines,0.3106421280250513,55550.375,41118.75,13.75,2110.75,"POLYGON ((121.036376953125 14.5676343325769, 121.041870117188 14.5676343325769, 121.041870117188 14.5623177019148, 121.036376953125 14.5623177019148, 121.036376953125 14.5676343325769))"
Philippines,0.3289432808016646,29605.5,23102.25,16.0,932.0,"POLYGON ((121.036376953125 14.6420536808036, 121.041870117188 14.6420536808036, 121.041870117188 14.6367388489076, 121.036376953125 14.6367388489076, 121.036376953125 14.6420536808036))"
Philippines,0.3435387016778172,27283.0,20347.333333333336,20.833333333333336,2.8333333333333335,"POLYGON ((121.041870117188 13.7633957796245, 121.04736328125 13.7633957796245, 121.04736328125 13.7580602828386, 121.041870117188 13.7580602828386, 121.041870117188 13.7633957796245))"
Philippines,0.41564823422991853,53968.5,36185.75,15.75,2091.625,"POLYGON ((121.041870117188 14.5516840561434, 121.04736328125 14.5516840561434, 121.04736328125 14.5463670411195, 121.041870117188 14.5463670411195, 121.041870117188 14.5516840561434))"
Philippines,0.42395414890388594,41657.375,27771.875,15.375,3009.25,"POLYGON ((121.041870117188 14.5570009430895, 121.04736328125 14.5570009430895, 121.04736328125 14.5516840561434, 121.041870117188 14.5516840561434, 121.041870117188 14.5570009430895))"
Philippines,0.3815838263320369,42293.625,38982.125,15.0,2594.75,"POLYGON ((121.041870117188 14.5623177019148, 121.04736328125 14.5623177019148, 121.04736328125 14.5570009430895, 121.041870117188 14.5570009430895, 121.041870117188 14.5623177019148))"
Philippines,0.35334480800998913,46950.875,45734.25,16.125,1658.0,"POLYGON ((121.041870117188 14.5676343325769, 121.04736328125 14.5676343325769, 121.04736328125 14.5623177019148, 121.041870117188 14.5623177019148, 121.041870117188 14.5676343325769))"
Philippines,0.3127773569021791,31182.25,25428.75,25.5,2941.0,"POLYGON ((121.041870117188 14.5782672092405, 121.04736328125 14.5782672092405, 121.04736328125 14.572950835033, 121.041870117188 14.572950835033, 121.041870117188 14.5782672092405))"
Philippines,0.3483508409070331,44654.75,23212.75,17.0,721.75,"POLYGON ((121.04736328125 14.5463670411195, 121.052856445312 14.5463670411195, 121.052856445312 14.5410498980604, 121.04736328125 14.5410498980604, 121.04736328125 14.5463670411195))"
Philippines,0.4589684334051781,27792.0,22391.25,22.5,2639.0,"POLYGON ((121.04736328125 14.5623177019148, 121.052856445312 14.5623177019148, 121.052856445312 14.5570009430895, 121.04736328125 14.5570009430895, 121.04736328125 14.5623177019148))"
Philippines,0.356985721914155,38366.75,31946.125,18.0,2878.375,"POLYGON ((121.04736328125 14.5676343325769, 121.052856445312 14.5676343325769, 121.052856445312 14.5623177019148, 121.04736328125 14.5623177019148, 121.04736328125 14.5676343325769))"
Philippines,0.3335543407770104,24814.5,14101.0,31.5,9023.5,"POLYGON ((121.04736328125 14.5782672092405, 121.052856445312 14.5782672092405, 121.052856445312 14.572950835033, 121.04736328125 14.572950835033, 121.04736328125 14.5782672092405))"
Philippines,0.311432449747926,25579.25,20678.0,30.75,2403.25,"POLYGON ((121.04736328125 14.5835834551565, 121.052856445312 14.5835834551565, 121.052856445312 14.5782672092405, 121.04736328125 14.5782672092405, 121.04736328125 14.5835834551565))"
